,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list
650,650,2,1.0,[4],None,None,False
651,651,2,1.0,[4],None,None,False
652,652,2,0.5435644431995964,[5],B,A,False
653,653,2,0.5435644431995964,[5],A,B,False
654,654,2,1.0,[4],None,None,False
655,655,2,0.8112781244591328,[5],A,B,False
656,656,2,0.9544340029249649,[5],B,None,False
657,657,2,0.9544340029249649,[5],A,None,False
658,658,2,1.0,[4],A,None,False
659,659,2,1.0,[4],A,None,False
660,660,2,1.0,[4],A,None,False
661,661,2,1.0,[4],A,None,False
662,662,2,1.0,[4],A,None,False
663,663,2,0.5435644431995964,[5],A,B,False
664,664,2,0.9544340029249649,[5],A,None,False
665,665,2,0.5435644431995964,[5],B,A,False
666,666,2,1.0,[4],None,None,False
667,667,2,0.8112781244591328,[5],A,B,False
668,668,2,0.5435644431995964,[5],B,A,False
669,669,2,1.0,[4],B,None,False
670,670,2,1.0,[4],B,None,False
671,671,2,1.0,[4],None,None,False
672,672,2,0.9544340029249649,[5],B,A,False
673,673,2,0.5435644431995964,[5],B,A,False
674,674,2,0.9544340029249649,[5],A,B,False
675,675,2,0.9544340029249649,[5],B,None,False
676,676,1,0.8112781244591328,[3],A,B,True
677,677,2,0.9544340029249649,[5],B,A,False
678,678,2,1.0,[4],None,None,False
679,679,2,0.9544340029249649,[5],B,A,False
680,680,1,0.8112781244591328,[3],B,A,True
681,681,2,1.0,[4],B,None,False
682,682,2,1.0,[4],None,None,False
683,683,2,1.0,[4],None,None,False
684,684,2,1.0,[4],None,None,False
685,685,1,0.8112781244591328,[3],A,B,True
686,686,2,0.9544340029249649,[5],A,B,False
687,687,2,0.9544340029249649,[5],B,None,False
688,688,2,0.9544340029249649,[5],B,None,False
689,689,2,0.9544340029249649,[5],B,None,False
690,690,2,0.5435644431995964,[5],B,A,True
691,691,2,0.5435644431995964,[5],B,A,False
692,692,2,0.9544340029249649,[5],B,None,False
693,693,2,1.0,[4],A,None,False
694,694,2,0.5435644431995964,[5],B,A,True
695,695,2,0.9544340029249649,[5],B,A,False
696,696,2,0.9544340029249649,[5],B,None,False
697,697,2,0.5435644431995964,[5],B,A,False
698,698,2,1.0,[4],A,None,False
699,699,2,1.0,[4],A,None,False
700,700,2,1.0,[4],A,None,False
701,701,2,1.0,[4],A,None,False
702,702,2,1.0,[4],A,None,False
703,703,2,1.0,[4],A,None,False
704,704,2,1.0,[4],A,None,False
705,705,2,1.0,[4],A,None,False
706,706,2,1.0,[4],A,None,False
707,707,2,1.0,[4],A,None,False
708,708,2,1.0,[4],A,None,False
709,709,2,1.0,[4],A,None,False
710,710,2,1.0,[4],A,None,False
711,711,2,0.8112781244591328,[5],B,A,False
712,712,2,1.0,[4],B,None,False
713,713,2,0.9544340029249649,[5],A,None,False
714,714,2,1.0,[4],None,None,False
715,715,2,1.0,[4],None,None,False
716,716,2,0.9544340029249649,[5],A,B,False
717,717,2,0.9544340029249649,[5],A,None,False
718,718,2,0.9544340029249649,[5],A,None,False
719,719,2,1.0,[4],None,None,False
720,720,2,0.5435644431995964,[5],B,A,True
721,721,2,0.5435644431995964,[5],A,B,True
722,722,2,0.5435644431995964,[5],A,B,False
723,723,2,1.0,[4],None,None,False
724,724,1,0.8112781244591328,[3],B,A,True
725,725,1,0.8112781244591328,[3],B,A,True
726,726,2,0.9544340029249649,[5],A,None,False
727,727,2,0.9544340029249649,[5],A,B,False
728,728,2,0.9544340029249649,[5],A,None,False
729,729,2,0.9544340029249649,[5],A,B,False
730,730,2,0.5435644431995964,[5],B,A,False
731,731,2,0.5435644431995964,[5],A,B,False
732,732,2,1.0,[4],None,None,False
733,733,2,0.9544340029249649,[5],B,None,False
734,734,2,0.8112781244591328,[5],A,B,False
735,735,2,0.9544340029249649,[5],A,None,False
736,736,2,1.0,[4],B,None,False
737,737,2,0.9544340029249649,[5],B,None,False
738,738,2,0.9544340029249649,[5],B,A,False
739,739,2,1.0,[4],None,None,False
740,740,2,0.9544340029249649,[5],A,None,False
741,741,2,0.9544340029249649,[5],A,None,False
742,742,2,0.5435644431995964,[5],B,A,True
743,743,1,0.8112781244591328,[3],A,B,True
744,744,1,0.8112781244591328,[3],B,A,True
745,745,2,0.8112781244591328,[5],A,B,False
746,746,2,0.8112781244591328,[5],B,None,False
747,747,2,0.9544340029249649,[5],B,A,False
748,748,2,0.5435644431995964,[5],A,B,False
749,749,2,1.0,[4],None,None,False
750,750,2,1.0,[4],None,None,False
751,751,2,0.5435644431995964,[5],B,A,False
752,752,2,1.0,[4],None,None,False
753,753,2,0.8112781244591328,[5],B,A,False
754,754,2,0.5435644431995964,[5],A,B,True
755,755,2,1.0,[4],None,None,False
756,756,2,0.5435644431995964,[5],A,B,False
757,757,2,0.9544340029249649,[5],A,None,False
758,758,2,1.0,[4],A,None,False
759,759,2,1.0,[4],None,None,False
760,760,2,1.0,[4],None,None,False
761,761,2,1.0,[4],None,None,False
762,762,2,1.0,[4],None,None,False
763,763,2,1.0,[5],A,None,False
764,764,2,0.5435644431995964,[5],B,A,True
765,765,2,0.9544340029249649,[5],B,None,False
766,766,2,1.0,[4],A,None,False
767,767,2,0.5435644431995964,[5],A,B,True
768,768,2,0.5435644431995964,[5],B,A,False
769,769,2,0.9544340029249649,[5],B,None,False
770,770,2,0.5435644431995964,[5],B,A,True
771,771,2,0.8112781244591328,[5],A,B,False
772,772,2,1.0,[4],None,None,False
773,773,2,0.5435644431995964,[5],B,A,True
774,774,1,0.8112781244591328,[3],A,B,True
775,775,1,0.8112781244591328,[3],B,A,True
776,776,2,0.9544340029249649,[5],A,None,False
777,777,2,0.9544340029249649,[5],B,A,False
778,778,1,0.8112781244591328,[3],B,A,True
779,779,2,0.9544340029249649,[5],B,None,False
780,780,2,0.9544340029249649,[5],B,A,False
781,781,2,0.5435644431995964,[5],B,A,False
782,782,2,0.5435644431995964,[5],B,A,True
783,783,2,0.9544340029249649,[5],B,None,False
784,784,2,0.8112781244591328,[5],B,None,False
785,785,2,0.9544340029249649,[5],A,B,False
786,786,2,0.9544340029249649,[5],A,None,False
787,787,2,1.0,[4],A,None,False
788,788,2,1.0,[4],B,None,False
789,789,2,0.8112781244591328,[5],A,B,False
790,790,2,0.5435644431995964,[5],A,B,False
791,791,2,0.9544340029249649,[5],A,None,False
792,792,2,0.9544340029249649,[5],B,A,False
793,793,2,0.9544340029249649,[5],B,None,False
794,794,2,1.0,[4],B,None,False
795,795,2,0.8112781244591328,[5],A,B,False
796,796,2,1.0,[4],None,None,False
797,797,2,0.8112781244591328,[5],B,A,False
798,798,2,1.0,[4],None,None,False
799,799,2,1.0,[4],None,None,False
800,800,2,0.8112781244591328,[5],A,B,False
801,801,1,0.8112781244591328,[3],A,B,True
802,802,2,0.5435644431995964,[5],A,B,True
803,803,2,1.0,[4],A,None,False
804,804,2,1.0,[4],A,None,False
805,805,2,0.8112781244591328,[5],B,A,False
806,806,1,0.8112781244591328,[3],A,B,True
807,807,1,0.8112781244591328,[3],A,B,True
808,808,1,0.8112781244591328,[3],A,B,True
809,809,1,0.8112781244591328,[3],A,B,True
810,810,1,0.8112781244591328,[3],B,A,True
811,811,1,0.8112781244591328,[3],A,B,True
812,812,2,1.0,[4],A,None,False
813,813,2,1.0,[4],B,None,False
814,814,2,1.0,[4],None,None,False
815,815,2,1.0,[4],None,None,False
816,816,2,0.9544340029249649,[5],A,B,False
817,817,2,0.9544340029249649,[5],A,None,False
818,818,2,1.0,[4],A,None,False
819,819,2,0.5435644431995964,[5],B,A,True
820,820,2,0.9544340029249649,[5],B,A,False
821,821,2,0.5435644431995964,[5],A,B,False
822,822,2,0.9544340029249649,[5],A,None,False
823,823,2,0.8112781244591328,[5],B,A,False
824,824,1,0.8112781244591328,[3],A,B,True
825,825,1,0.8112781244591328,[3],B,A,True
826,826,2,0.8112781244591328,[5],B,A,False
827,827,2,1.0,[4],A,None,False
828,828,2,1.0,[4],None,None,False
829,829,2,1.0,[4],B,None,False
830,830,2,1.0,[4],None,None,False
831,831,2,0.9544340029249649,[5],B,None,False
832,832,2,0.9544340029249649,[5],A,None,False
833,833,2,1.0,[4],A,None,False
834,834,2,0.8112781244591328,[5],A,B,False
835,835,2,1.0,[4],B,None,False
836,836,2,0.8112781244591328,[5],B,A,False
837,837,2,1.0,[4],None,None,False
838,838,2,1.0,[4],None,None,False
839,839,2,0.5435644431995964,[5],B,A,False
840,840,2,0.8112781244591328,[5],A,B,False
841,841,2,0.5435644431995964,[5],B,A,True
842,842,2,0.8112781244591328,[5],A,B,False
843,843,2,1.0,[4],None,None,False
844,844,2,0.9544340029249649,[5],A,None,False
845,845,2,1.0,[4],B,None,False
846,846,2,1.0,[4],B,None,False
847,847,2,0.9544340029249649,[5],B,A,False
848,848,2,1.0,[4],B,None,False
849,849,1,0.8112781244591328,[3],B,A,True
850,850,2,0.5435644431995964,[5],A,B,True
851,851,2,0.5435644431995964,[5],B,A,False
852,852,2,1.0,[4],A,None,False
853,853,2,0.9544340029249649,[5],A,B,False
854,854,2,0.9544340029249649,[5],A,None,False
855,855,2,0.5435644431995964,[5],B,A,False
856,856,2,0.9544340029249649,[5],A,None,False
857,857,2,0.5435644431995964,[5],B,A,False
858,858,2,0.9544340029249649,[5],B,None,False
859,859,1,0.8112781244591328,[3],A,B,True
860,860,1,0.8112781244591328,[3],A,B,True
861,861,2,0.9544340029249649,[5],A,None,False
862,862,2,0.8112781244591328,[5],B,None,False
863,863,2,0.5435644431995964,[5],A,B,False
864,864,2,0.5435644431995964,[5],B,A,False
865,865,2,1.0,[4],B,None,False
866,866,2,0.9544340029249649,[5],B,None,False
867,867,2,1.0,[4],None,None,False
868,868,2,1.0,[4],B,None,False
869,869,2,0.5435644431995964,[5],B,A,False
870,870,2,1.0,[4],None,None,False
871,871,2,1.0,[4],None,None,False
872,872,2,0.9544340029249649,[5],A,B,False
873,873,2,1.0,[4],B,None,False
874,874,2,0.5435644431995964,[5],A,B,False
875,875,2,1.0,[4],B,None,False
876,876,2,0.9544340029249649,[5],B,A,False
877,877,2,0.5435644431995964,[5],A,B,True
878,878,2,0.9544340029249649,[5],A,None,False
879,879,2,1.0,[4],B,None,False
880,880,1,0.8112781244591328,[3],A,B,True
881,881,2,0.9544340029249649,[5],A,None,False
882,882,2,0.9544340029249649,[5],A,None,False
883,883,2,0.9544340029249649,[5],A,None,False
884,884,2,0.9544340029249649,[5],B,A,False
885,885,2,0.5435644431995964,[5],B,A,False
886,886,1,0.8112781244591328,[3],A,B,True
887,887,2,0.5435644431995964,[5],A,B,True
888,888,2,1.0,[4],A,None,False
889,889,2,1.0,[4],A,None,False
890,890,2,1.0,[4],A,None,False
891,891,2,0.5435644431995964,[5],B,A,True
892,892,2,0.5435644431995964,[5],B,A,False
893,893,2,0.5435644431995964,[5],A,B,False
894,894,2,1.0,[4],None,None,False
895,895,2,0.9544340029249649,[5],A,None,False
896,896,1,0.8112781244591328,[3],A,B,True
897,897,1,0.8112781244591328,[3],B,A,True
898,898,1,0.8112781244591328,[3],A,B,True
899,899,2,0.5435644431995964,[5],B,A,True
900,900,2,0.5435644431995964,[5],A,B,True
901,901,2,0.9544340029249649,[5],B,A,False
902,902,2,0.9544340029249649,[5],B,A,False
903,903,2,0.9544340029249649,[5],A,None,False
904,904,2,1.0,[4],A,None,False
905,905,2,1.0,[4],A,None,False
906,906,2,0.9544340029249649,[5],B,None,False
907,907,2,1.0,[4],None,None,False
908,908,2,0.9544340029249649,[5],A,None,False
909,909,2,1.0,[4],B,None,False
910,910,1,0.8112781244591328,[3],A,B,True
911,911,1,0.8112781244591328,[3],A,B,True
912,912,1,0.8112781244591328,[3],B,A,True
913,913,2,0.8112781244591328,[5],B,A,False
914,914,2,1.0,[4],B,None,False
915,915,2,0.9544340029249649,[5],A,B,False
916,916,2,0.5435644431995964,[5],B,A,False
917,917,2,0.5435644431995964,[5],B,A,False
918,918,1,0.8112781244591328,[3],B,A,True
919,919,2,0.5435644431995964,[5],A,B,False
920,920,2,1.0,[4],B,None,False
921,921,2,1.0,[4],B,None,False
922,922,2,1.0,[4],B,None,False
923,923,2,1.0,[4],B,None,False
924,924,2,1.0,[4],B,None,False
925,925,2,1.0,[4],B,None,False
926,926,2,1.0,[4],B,None,False
927,927,2,1.0,[4],B,None,False
928,928,2,1.0,[4],B,None,False
929,929,2,0.9544340029249649,[5],B,A,False
930,930,2,0.9544340029249649,[5],B,A,False
931,931,2,1.0,[4],A,None,False
932,932,2,1.0,[4],B,None,False
933,933,2,0.9544340029249649,[5],B,A,False
934,934,2,1.0,[4],A,None,False
935,935,2,1.0,[4],A,None,False
936,936,2,0.9544340029249649,[5],A,B,False
937,937,2,0.5435644431995964,[5],A,B,False
938,938,2,0.9544340029249649,[5],B,A,False
939,939,2,1.0,[4],B,None,False
940,940,2,0.9544340029249649,[5],A,B,False
941,941,2,0.5435644431995964,[5],A,B,True
942,942,2,0.9544340029249649,[5],B,A,False
943,943,2,1.0,[4],None,None,False
944,944,2,0.5435644431995964,[5],A,B,False
945,945,2,1.0,[4],None,None,False
946,946,2,1.0,[4],B,None,False
947,947,2,1.0,[4],B,None,False
948,948,2,1.0,[4],B,None,False
949,949,2,1.0,[4],B,None,False
950,950,2,1.0,[4],B,None,False
951,951,2,1.0,[4],B,None,False
952,952,2,1.0,[4],B,None,False
953,953,2,1.0,[4],B,None,False
954,954,2,1.0,[4],B,None,False
955,955,2,1.0,[4],None,None,False
956,956,2,1.0,[4],None,None,False
957,957,2,1.0,[4],None,None,False
958,958,2,0.9544340029249649,[5],A,None,False
959,959,2,1.0,[4],None,None,False
960,960,2,1.0,[4],None,None,False
961,961,2,1.0,[4],None,None,False
962,962,2,0.9544340029249649,[5],B,None,False
963,963,2,0.9544340029249649,[5],B,A,False
964,964,2,1.0,[4],None,None,False
965,965,2,1.0,[4],None,None,False
966,966,2,1.0,[4],A,None,False
967,967,2,1.0,[4],None,None,False
968,968,2,1.0,[4],None,None,False
969,969,2,1.0,[4],B,None,False
970,970,2,0.9544340029249649,[5],A,B,False
971,971,2,0.5435644431995964,[5],B,A,False
972,972,2,1.0,[4],B,None,False
973,973,2,1.0,[4],None,None,False
974,974,2,1.0,[4],B,None,False
975,975,2,0.9544340029249649,[5],A,None,False
976,976,2,1.0,[4],None,None,False
977,977,1,0.8112781244591328,[3],B,A,True
978,978,1,0.8112781244591328,[3],A,B,True
979,979,1,0.8112781244591328,[3],A,B,True
980,980,2,0.9544340029249649,[5],B,A,False
981,981,2,1.0,[4],B,None,False
982,982,2,0.5435644431995964,[5],B,A,True
983,983,2,0.5435644431995964,[5],A,B,True
984,984,2,0.9544340029249649,[5],A,B,False
985,985,2,0.9544340029249649,[5],A,None,False
986,986,2,0.8112781244591328,[5],B,A,False
987,987,2,1.0,[4],B,None,False
988,988,2,0.8112781244591328,[5],B,A,False
989,989,2,1.0,[4],B,None,False
990,990,2,1.0,[4],B,None,False
991,991,2,1.0,[4],B,None,False
992,992,2,1.0,[4],B,None,False
993,993,2,1.0,[4],B,None,False
994,994,2,0.9544340029249649,[5],B,A,False
995,995,2,1.0,[5],A,None,False
996,996,2,0.5435644431995964,[5],B,A,True
997,997,2,1.0,[4],B,None,False
998,998,2,0.8112781244591328,[5],A,B,False
999,999,1,0.8112781244591328,[3],A,B,True
1000,1000,2,0.9544340029249649,[5],A,None,False
1001,1001,1,0.8112781244591328,[3],B,A,True
1002,1002,2,1.0,[4],A,None,False
1003,1003,2,1.0,[4],A,None,False
1004,1004,2,1.0,[4],A,None,False
1005,1005,2,1.0,[4],A,None,False
1006,1006,2,0.9544340029249649,[5],B,A,False
1007,1007,2,0.5435644431995964,[5],B,A,False
1008,1008,2,0.9544340029249649,[5],B,None,False
1009,1009,2,1.0,[4],A,None,False
1010,1010,1,0.8112781244591328,[3],B,A,True
1011,1011,2,1.0,[4],A,None,False
1012,1012,2,0.5435644431995964,[5],A,B,False
1013,1013,2,1.0,[4],A,None,False
1014,1014,2,0.8112781244591328,[5],B,None,False
1015,1015,2,0.5435644431995964,[5],B,A,True
1016,1016,2,0.5435644431995964,[5],B,A,True
1017,1017,2,0.5435644431995964,[5],A,B,True
1018,1018,2,0.5435644431995964,[5],A,B,True
1019,1019,2,1.0,[4],A,None,False
1020,1020,2,1.0,[4],B,None,False
1021,1021,2,0.9544340029249649,[5],B,None,False
1022,1022,2,0.8112781244591328,[5],B,A,False
1023,1023,2,0.5435644431995964,[5],A,B,False
1024,1024,2,0.9544340029249649,[5],A,B,False
1025,1025,2,0.5435644431995964,[5],A,B,True
1026,1026,2,1.0,[4],None,None,False
1027,1027,2,1.0,[4],B,None,False
1028,1028,2,0.8112781244591328,[5],A,B,False
1029,1029,1,0.8112781244591328,[3],B,A,True
1030,1030,1,0.8112781244591328,[3],A,B,True
1031,1031,2,0.5435644431995964,[5],A,B,False
1032,1032,2,0.5435644431995964,[5],A,B,False
1033,1033,2,1.0,[4],B,None,False
1034,1034,2,0.9544340029249649,[5],A,B,False
1035,1035,2,1.0,[4],None,None,False
1036,1036,2,1.0,[4],None,None,False
1037,1037,2,1.0,[4],None,None,False
1038,1038,2,1.0,[4],None,None,False
1039,1039,2,1.0,[4],A,None,False
1040,1040,2,1.0,[4],A,None,False
1041,1041,2,1.0,[4],None,None,False
1042,1042,2,0.9544340029249649,[5],B,None,False
1043,1043,2,1.0,[4],B,None,False
1044,1044,2,0.5435644431995964,[5],A,B,True
1045,1045,2,1.0,[4],None,None,False
1046,1046,2,1.0,[4],B,None,False
1047,1047,2,1.0,[4],None,None,False
1048,1048,2,1.0,[4],None,None,False
1049,1049,2,1.0,[4],None,None,False
1050,1050,1,0.8112781244591328,[3],A,B,True
1051,1051,2,0.5435644431995964,[5],A,B,False
1052,1052,2,0.5435644431995964,[5],A,B,True
1053,1053,2,1.0,[4],A,None,False
1054,1054,2,0.9544340029249649,[5],B,A,False
1055,1055,2,0.9544340029249649,[5],A,None,False
1056,1056,2,1.0,[4],A,None,False
1057,1057,2,0.9544340029249649,[5],A,B,False
1058,1058,2,1.0,[4],A,None,False
1059,1059,2,1.0,[4],None,None,False
1060,1060,2,1.0,[4],None,None,False
1061,1061,2,1.0,[4],None,None,False
1062,1062,2,0.5435644431995964,[5],A,B,True
1063,1063,2,0.9544340029249649,[5],A,B,False
1064,1064,2,0.9544340029249649,[5],B,A,False
1065,1065,2,0.9544340029249649,[5],A,None,False
1066,1066,2,0.9544340029249649,[5],A,None,False
1067,1067,2,1.0,[4],None,None,False
1068,1068,2,1.0,[4],A,None,False
1069,1069,2,0.9544340029249649,[5],A,B,False
1070,1070,1,0.8112781244591328,[3],B,A,True
1071,1071,2,0.9544340029249649,[5],B,None,False
1072,1072,2,0.9544340029249649,[5],B,None,False
1073,1073,2,1.0,[4],B,None,False
1074,1074,2,0.9544340029249649,[5],B,None,False
1075,1075,2,0.5435644431995964,[5],B,A,True
1076,1076,1,0.8112781244591328,[3],B,A,True
1077,1077,2,0.5435644431995964,[5],A,B,False
1078,1078,2,0.9544340029249649,[5],B,A,False
1079,1079,2,0.8112781244591328,[5],A,B,False
1080,1080,2,1.0,[4],A,None,False
1081,1081,2,1.0,[4],A,None,False
1082,1082,2,1.0,[4],None,None,False
1083,1083,2,1.0,[4],B,None,False
1084,1084,2,1.0,[4],A,None,False
1085,1085,2,0.9544340029249649,[5],B,None,False
1086,1086,2,0.8112781244591328,[5],A,B,False
1087,1087,2,0.8112781244591328,[5],B,None,False
1088,1088,2,1.0,[4],None,None,False
1089,1089,2,0.9544340029249649,[5],B,None,False
1090,1090,2,1.0,[4],B,None,False
1091,1091,2,0.9544340029249649,[5],B,A,False
1092,1092,2,1.0,[4],A,None,False
1093,1093,2,0.8112781244591328,[5],B,A,False
1094,1094,2,1.0,[5],A,None,False
1095,1095,2,0.9544340029249649,[5],A,None,False
1096,1096,2,1.0,[4],B,None,False
1097,1097,2,1.0,[4],B,None,False
1098,1098,2,0.8112781244591328,[5],B,A,False
1099,1099,2,1.0,[4],B,None,False
1100,1100,2,1.0,[4],B,None,False
1101,1101,1,0.8112781244591328,[3],B,A,True
1102,1102,1,0.8112781244591328,[3],A,B,True
1103,1103,2,1.0,[4],B,None,False
1104,1104,2,0.9544340029249649,[5],B,None,False
1105,1105,2,0.9544340029249649,[5],B,None,False
1106,1106,2,0.5435644431995964,[5],B,A,True
1107,1107,2,1.0,[4],A,None,False
1108,1108,2,0.9544340029249649,[5],A,None,False
1109,1109,2,1.0,[4],A,None,False
1110,1110,2,1.0,[4],A,None,False
1111,1111,2,1.0,[4],A,None,False
1112,1112,2,1.0,[4],A,None,False
1113,1113,2,1.0,[4],A,None,False
1114,1114,2,1.0,[4],A,None,False
1115,1115,2,1.0,[4],A,None,False
1116,1116,2,1.0,[4],A,None,False
1117,1117,2,1.0,[4],A,None,False
1118,1118,2,1.0,[4],A,None,False
1119,1119,2,1.0,[4],A,None,False
1120,1120,2,0.8112781244591328,[5],A,None,False
1121,1121,2,1.0,[4],A,None,False
1122,1122,2,0.5435644431995964,[5],B,A,True
1123,1123,2,0.9544340029249649,[5],A,B,False
1124,1124,2,0.8112781244591328,[5],A,B,False
1125,1125,2,1.0,[4],A,None,False
1126,1126,2,1.0,[4],A,None,False
1127,1127,2,1.0,[4],None,None,False
1128,1128,2,1.0,[4],None,None,False
1129,1129,2,0.5435644431995964,[5],A,B,True
1130,1130,2,1.0,[4],A,None,False
1131,1131,2,0.8112781244591328,[5],B,A,False
1132,1132,2,0.9544340029249649,[5],B,None,False
1133,1133,2,0.9544340029249649,[5],A,B,False
1134,1134,2,1.0,[4],None,None,False
1135,1135,2,0.5435644431995964,[5],B,A,False
1136,1136,2,1.0,[4],None,None,False
1137,1137,2,0.8112781244591328,[5],B,None,False
1138,1138,2,1.0,[4],B,None,False
1139,1139,2,0.5435644431995964,[5],B,A,True
1140,1140,2,0.9544340029249649,[5],B,None,False
1141,1141,2,1.0,[4],None,None,False
1142,1142,2,0.9544340029249649,[5],A,None,False
1143,1143,1,0.8112781244591328,[3],B,A,True
1144,1144,1,0.8112781244591328,[3],A,B,True
1145,1145,1,0.8112781244591328,[3],A,B,True
1146,1146,2,0.9544340029249649,[5],B,A,False
1147,1147,2,1.0,[4],B,None,False
1148,1148,2,0.9544340029249649,[5],B,None,False
1149,1149,2,0.9544340029249649,[5],B,None,False
1150,1150,2,1.0,[4],B,None,False
1151,1151,2,0.9544340029249649,[5],B,None,False
1152,1152,2,1.0,[4],A,None,False
1153,1153,2,1.0,[4],A,None,False
1154,1154,2,0.5435644431995964,[5],B,A,True
1155,1155,2,0.5435644431995964,[5],A,B,False
1156,1156,2,1.0,[4],None,None,False
1157,1157,2,0.9544340029249649,[5],B,None,False
1158,1158,2,0.8112781244591328,[5],B,A,False
1159,1159,2,1.0,[4],B,None,False
1160,1160,2,0.8112781244591328,[5],A,None,False
1161,1161,2,0.5435644431995964,[5],A,B,False
1162,1162,2,0.5435644431995964,[5],A,B,False
1163,1163,2,0.5435644431995964,[5],A,B,True
1164,1164,2,0.5435644431995964,[5],A,B,True
1165,1165,2,0.8112781244591328,[5],B,A,False
1166,1166,2,0.5435644431995964,[5],B,A,False
1167,1167,2,0.5435644431995964,[5],A,B,False
1168,1168,2,1.0,[4],B,None,False
1169,1169,2,1.0,[4],B,None,False
1170,1170,2,1.0,[4],B,None,False
1171,1171,2,1.0,[4],B,None,False
1172,1172,2,0.5435644431995964,[5],B,A,True
1173,1173,1,0.8112781244591328,[3],A,B,True
1174,1174,2,1.0,[4],A,None,False
1175,1175,2,1.0,[4],None,None,False
1176,1176,2,0.9544340029249649,[5],B,None,False
1177,1177,1,0.8112781244591328,[3],B,A,True
1178,1178,1,0.8112781244591328,[3],A,B,True
1179,1179,1,0.8112781244591328,[3],A,B,True
1180,1180,2,1.0,[4],B,None,False
1181,1181,2,1.0,[4],B,None,False
1182,1182,2,0.5435644431995964,[5],A,B,True
1183,1183,2,1.0,[4],A,None,False
1184,1184,2,1.0,[4],A,None,False
1185,1185,2,1.0,[4],A,None,False
1186,1186,2,1.0,[4],A,None,False
1187,1187,2,1.0,[4],A,None,False
1188,1188,2,1.0,[4],A,None,False
1189,1189,2,1.0,[4],A,None,False
1190,1190,2,1.0,[4],A,None,False
1191,1191,2,1.0,[4],A,None,False
1192,1192,2,1.0,[4],A,None,False
1193,1193,2,1.0,[4],A,None,False
1194,1194,2,1.0,[4],A,None,False
1195,1195,2,1.0,[4],A,None,False
1196,1196,2,1.0,[4],A,None,False
1197,1197,2,0.8112781244591328,[5],B,None,False
1198,1198,2,0.8112781244591328,[5],B,A,False
1199,1199,2,0.5435644431995964,[5],B,A,True
1200,1200,2,1.0,[4],B,None,False
1201,1201,1,0.8112781244591328,[3],A,B,True
1202,1202,2,0.9544340029249649,[5],B,None,False
1203,1203,2,0.9544340029249649,[5],A,None,False
1204,1204,2,0.9544340029249649,[5],A,None,False
1205,1205,2,1.0,[4],A,None,False
1206,1206,2,1.0,[4],B,None,False
1207,1207,2,1.0,[4],B,None,False
1208,1208,2,1.0,[4],B,None,False
1209,1209,1,0.8112781244591328,[3],A,B,True
1210,1210,2,0.5435644431995964,[5],A,B,False
1211,1211,2,0.8112781244591328,[5],A,None,False
1212,1212,2,1.0,[4],None,None,False
1213,1213,2,0.5435644431995964,[5],A,B,False
1214,1214,2,0.5435644431995964,[5],A,B,False
1215,1215,2,1.0,[4],B,None,False
1216,1216,2,0.8112781244591328,[5],A,B,False
1217,1217,2,0.9544340029249649,[5],A,B,False
1218,1218,2,1.0,[4],B,None,False
1219,1219,2,1.0,[4],B,None,False
1220,1220,2,1.0,[4],A,None,False
1221,1221,2,1.0,[4],B,None,False
1222,1222,2,0.5435644431995964,[5],B,A,False
1223,1223,2,0.8112781244591328,[5],A,None,False
1224,1224,2,1.0,[4],A,None,False
1225,1225,2,0.9544340029249649,[5],A,None,False
1226,1226,2,0.8112781244591328,[5],A,None,False
1227,1227,2,0.5435644431995964,[5],A,B,False
1228,1228,2,0.5435644431995964,[5],A,B,True
1229,1229,2,1.0,[4],None,None,False
1230,1230,2,0.9544340029249649,[5],B,None,False
1231,1231,2,0.5435644431995964,[5],B,A,True
1232,1232,2,0.9544340029249649,[5],A,None,False
1233,1233,2,0.5435644431995964,[5],B,A,True
1234,1234,2,1.0,[4],None,None,False
1235,1235,2,0.5435644431995964,[5],A,B,False
1236,1236,2,0.9544340029249649,[5],B,None,False
1237,1237,2,1.0,[4],None,None,False
1238,1238,2,0.5435644431995964,[5],B,A,True
1239,1239,2,1.0,[4],B,None,False
1240,1240,2,0.5435644431995964,[5],A,B,False
1241,1241,2,1.0,[4],B,None,False
1242,1242,2,0.9544340029249649,[5],A,B,False
1243,1243,2,1.0,[4],B,None,False
1244,1244,2,0.9544340029249649,[5],B,None,False
1245,1245,2,0.9544340029249649,[5],B,A,False
1246,1246,2,0.8112781244591328,[5],A,B,False
1247,1247,2,1.0,[4],A,None,False
