,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
234,234,2,0.5435644431995964,[5],['B'],A,False,None,0,234,"((((((B)#R0)#R1,A),#H0),#H1))"
235,235,2,0.5435644431995964,[5],['B'],A,True,None,0,235,"(((B)#R0,((#H0)#R1,(A,#H1))))"
236,236,2,0.5435644431995964,[5],['A'],B,True,None,0,236,"(((A)#R0,((#H0)#R1,(B,#H1))))"
237,237,2,0.8112781244591328,[5],['A'],B,False,A,0,237,"((((#H0)#R1,(A)#R0),(B,#H1)))"
238,238,2,0.5435644431995964,[5],['A'],B,True,None,0,238,"((((B,((A)#R0)#R1),#H1),#H0))"
239,239,2,0.8112781244591328,[5],['B'],None,False,B,0,239,"(((((B)#R1,#H0),A),(#H1)#R0))"
240,240,2,0.9544340029249649,[5],['B'],A,False,None,1,240,"(((((A,#H0))#R1,(B)#R0),#H1))"
241,241,2,0.5435644431995964,[5],['B'],A,True,None,0,241,"(((B)#R1,((#H1)#R0,(A,#H0))))"
242,242,2,0.5435644431995964,[5],['B'],A,False,None,1,242,"((((A,#H0),#H1),((B)#R0)#R1))"
243,243,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,243,"((((B)#R1,((A)#R0,#H1)),#H0))"
244,244,2,0.8112781244591328,[5],['B'],None,False,B,0,244,"((((B)#R0)#R1,(A,(#H0,#H1))))"
245,245,2,0.8112781244591328,[5],['B'],A,False,B,0,245,"((((B)#R0,#H1),(A,(#H0)#R1)))"
246,246,2,0.5435644431995964,[5],['A'],B,True,None,0,246,"((((((A)#R0)#R1,B),#H1),#H0))"
247,247,2,0.5435644431995964,[5],['B'],A,False,None,1,247,"(((((B)#R0)#R1,(A,#H0)),#H1))"
248,248,2,0.8112781244591328,[5],['A'],B,False,A,0,248,"((((#H1)#R0,(A)#R1),(B,#H0)))"
249,249,2,0.8112781244591328,[5],['A'],None,False,A,0,249,"((((A)#R1)#R0,(B,(#H0,#H1))))"
250,250,2,1.0,[4],['B'],None,False,B,0,250,"((A,(((B)#R1)#R0,(#H0,#H1))))"
251,251,2,0.5435644431995964,[5],['A'],B,False,None,1,251,"(((((A)#R0)#R1,(B,#H0)),#H1))"
252,252,2,0.8112781244591328,[5],['B'],A,False,B,0,252,"(((#H0,#H1),(((B)#R0)#R1,A)))"
253,253,2,0.9544340029249649,[5],['A'],B,False,None,1,253,"(((((B,#H0))#R1,(A)#R0),#H1))"
254,254,2,0.5435644431995964,[5],['B'],A,False,None,0,254,"((((((B)#R1)#R0,A),#H1),#H0))"
255,255,2,1.0,[4],[],None,False,None,0,255,"(((#H0)#R1,(((B,A))#R0,#H1)))"
256,256,2,0.5435644431995964,[5],['B'],A,True,None,0,256,"(((((B)#R0)#R1,(A,#H1)),#H0))"
257,257,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,257,"(((A)#R1,((B)#R0,(#H0,#H1))))"
258,258,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,258,"(((B)#R1,((A)#R0,(#H0,#H1))))"
259,259,2,0.8112781244591328,[5],['B'],None,False,B,0,259,"(((((#H0)#R1,(B)#R0),A),#H1))"
260,260,2,0.5435644431995964,[5],['A'],B,True,None,0,260,"(((((#H1)#R0,B),#H0),(A)#R1))"
261,261,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,261,"(((A)#R1,((B)#R0,(#H0,#H1))))"
262,262,2,0.5435644431995964,[5],['B'],A,False,None,0,262,"((((B)#R0,(A,#H1)),(#H0)#R1))"
263,263,2,1.0,[4],['B'],None,False,B,0,263,"((A,(((#H1)#R0,(B)#R1),#H0)))"
264,264,2,1.0,[4],['B'],None,False,B,0,264,"((A,(((B)#R0)#R1,(#H0,#H1))))"
265,265,2,0.5435644431995964,[5],['B'],A,False,None,0,265,"((((((B)#R1)#R0,A),#H1),#H0))"
266,266,2,0.5435644431995964,[5],['A'],B,False,None,0,266,"((((A)#R1)#R0,((B,#H0),#H1)))"
267,267,2,0.5435644431995964,[5],['B'],A,False,None,0,267,"((((((B)#R0)#R1,A),#H0),#H1))"
268,268,2,1.0,[4],[],None,False,None,0,268,"(((((B,A))#R0)#R1,(#H0,#H1)))"
269,269,2,0.5435644431995964,[5],['A'],B,False,None,1,269,"((((A)#R0)#R1,((B,#H0),#H1)))"
270,270,2,0.9544340029249649,[5],['B'],A,False,None,1,270,"(((((A,#H1))#R0,(B)#R1),#H0))"
271,271,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,271,"(((A)#R0,((#H0,#H1),(B)#R1)))"
272,272,2,1.0,[4],['A'],None,False,A,0,272,"((B,(((A)#R0,(#H0)#R1),#H1)))"
273,273,2,0.5435644431995964,[5],['B'],A,False,None,1,273,"((((B)#R1)#R0,((A,#H1),#H0)))"
274,274,2,0.5435644431995964,[5],['B'],A,False,None,1,274,"((((B)#R0)#R1,((A,#H0),#H1)))"
275,275,2,1.0,[5],"['A', 'B']",None,False,None,0,275,"((((B)#R0,(A)#R1),(#H0,#H1)))"
276,276,2,0.8112781244591328,[5],['B'],None,False,B,0,276,"(((A,(((B)#R0)#R1,#H0)),#H1))"
277,277,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,277,"(((B)#R0,((A)#R1,(#H0,#H1))))"
278,278,2,0.8112781244591328,[5],['A'],None,False,A,0,278,"(((B,((A)#R1,(#H1)#R0)),#H0))"
279,279,2,1.0,[5],"['A', 'B']",None,False,None,0,279,"((((A)#R1,(B)#R0),(#H0,#H1)))"
280,280,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,280,"(((((A)#R1,(B)#R0),#H1),#H0))"
281,281,2,0.8112781244591328,[5],['A'],None,False,A,0,281,"(((((#H0)#R1,(A)#R0),B),#H1))"
282,282,2,0.8112781244591328,[5],['B'],None,False,B,0,282,"((((B)#R0)#R1,(A,(#H0,#H1))))"
283,283,2,0.8112781244591328,[5],['A'],B,False,A,0,283,"(((B,((A)#R0)#R1),(#H0,#H1)))"
284,284,2,0.9544340029249649,[5],['B'],A,False,None,1,284,"(((((A,#H0))#R1,(B)#R0),#H1))"
285,285,2,0.5435644431995964,[5],['A'],B,False,None,1,285,"(((((A)#R1)#R0,(B,#H1)),#H0))"
286,286,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,286,"(((B)#R0,(((A)#R1,#H0),#H1)))"
287,287,2,0.5435644431995964,[5],['A'],B,True,None,0,287,"(((A)#R1,((#H1)#R0,(B,#H0))))"
288,288,2,0.8112781244591328,[5],['A'],None,False,A,0,288,"((((A)#R0)#R1,(B,(#H0,#H1))))"
289,289,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,289,"(((((B)#R0,(A)#R1),#H0),#H1))"
290,290,2,1.0,[4],['A'],None,False,A,0,290,"((B,(((A)#R0)#R1,(#H0,#H1))))"
291,291,2,0.8112781244591328,[5],['B'],None,False,B,0,291,"((((B)#R0)#R1,(A,(#H0,#H1))))"
292,292,2,0.8112781244591328,[5],['A'],B,False,A,0,292,"(((#H0,#H1),(((A)#R1)#R0,B)))"
293,293,2,0.8112781244591328,[5],['A'],None,False,A,0,293,"((((A)#R1)#R0,(B,(#H0,#H1))))"
294,294,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,294,"(((A)#R1,((B)#R0,(#H0,#H1))))"
295,295,2,0.8112781244591328,[5],['B'],None,False,B,0,295,"((((B)#R1)#R0,(A,(#H0,#H1))))"
296,296,2,1.0,[4],['B'],None,False,B,0,296,"((A,(((B)#R0)#R1,(#H0,#H1))))"
297,297,2,0.8112781244591328,[5],['B'],A,False,B,0,297,"(((((B)#R1)#R0,A),(#H0,#H1)))"
298,298,2,1.0,[4],['B'],None,False,B,0,298,"((A,((((B)#R1)#R0,#H1),#H0)))"
299,299,2,1.0,[4],[],None,False,None,0,299,"(((#H1)#R0,(((A,B))#R1,#H0)))"
300,300,2,0.9544340029249649,[5],['A'],B,False,None,1,300,"(((((B,(A)#R0))#R1,#H0),#H1))"
301,301,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,301,"((((A)#R0,((B)#R1,#H0)),#H1))"
302,302,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,302,"(((B)#R0,((A)#R1,(#H0,#H1))))"
303,303,2,0.9544340029249649,[5],['A'],B,False,None,1,303,"((((A)#R0,((B,#H0))#R1),#H1))"
304,304,2,0.8112781244591328,[5],['B'],None,False,B,0,304,"((((B)#R1)#R0,((#H0,#H1),A)))"
305,305,2,0.8112781244591328,[5],['A'],None,False,A,0,305,"(((B,(((A)#R1)#R0,#H1)),#H0))"
306,306,2,1.0,[4],['A'],None,False,A,0,306,"((B,((((A)#R1)#R0,#H1),#H0)))"
307,307,2,0.5435644431995964,[5],['B'],A,False,None,1,307,"((((B)#R1)#R0,((A,#H1),#H0)))"
308,308,2,1.0,[4],['A'],None,False,A,0,308,"((B,(((A)#R0)#R1,(#H0,#H1))))"
309,309,2,0.5435644431995964,[5],['A'],B,False,None,0,309,"((((A)#R1)#R0,((B,#H0),#H1)))"
310,310,2,0.8112781244591328,[5],['A'],B,False,A,0,310,"(((#H0,#H1),(((A)#R1)#R0,B)))"
311,311,2,0.5435644431995964,[5],['A'],B,True,None,0,311,"((((((A)#R0)#R1,B),#H1),#H0))"
312,312,2,1.0,[4],['B'],None,False,B,0,312,"((A,((#H0)#R1,((B)#R0,#H1))))"
313,313,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,313,"(((((A)#R0,(B)#R1),#H1),#H0))"
314,314,2,1.0,[4],['A'],None,False,A,0,314,"((B,((#H0,#H1),((A)#R0)#R1)))"
315,315,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,315,"(((B)#R0,(((A)#R1,#H0),#H1)))"
316,316,2,0.5435644431995964,[5],['A'],B,False,None,1,316,"((((A)#R1)#R0,((B,#H1),#H0)))"
317,317,2,1.0,[4],['A'],None,False,A,0,317,"((B,(((#H1)#R0,(A)#R1),#H0)))"
318,318,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,318,"(((A)#R0,((B)#R1,(#H0,#H1))))"
319,319,2,0.9544340029249649,[5],['A'],B,False,None,1,319,"((((A)#R1,((B,#H1))#R0),#H0))"
320,320,2,0.5435644431995964,[5],['B'],A,False,None,0,320,"((((A,((B)#R1)#R0),#H1),#H0))"
321,321,2,0.9544340029249649,[5],['B'],A,False,None,1,321,"((((A,#H0))#R1,((B)#R0,#H1)))"
322,322,2,0.5435644431995964,[5],['A'],B,True,None,0,322,"(((((A)#R0)#R1,(B,#H1)),#H0))"
323,323,2,1.0,[4],['B'],None,False,B,0,323,"(((((#H0)#R1,(B)#R0),#H1),A))"
324,324,2,1.0,[4],[],None,False,None,0,324,"(((((B,A))#R0)#R1,(#H0,#H1)))"
325,325,2,0.5435644431995964,[5],['A'],B,True,None,0,325,"((((((A)#R0)#R1,B),#H1),#H0))"
326,326,2,0.9544340029249649,[5],['A'],B,False,None,1,326,"(((((B,#H1))#R0,(A)#R1),#H0))"
327,327,2,0.5435644431995964,[5],['A'],B,True,None,0,327,"((((((A)#R1)#R0,B),#H0),#H1))"
328,328,2,0.5435644431995964,[5],['A'],B,False,None,0,328,"((((A)#R0)#R1,((B,#H1),#H0)))"
329,329,2,0.5435644431995964,[5],['A'],B,False,None,1,329,"(((((A)#R0)#R1,(B,#H0)),#H1))"
330,330,2,0.8112781244591328,[5],['A'],None,False,A,0,330,"(((#H1)#R0,(B,((A)#R1,#H0))))"
331,331,2,0.5435644431995964,[5],['B'],A,False,None,1,331,"((((A,#H1),#H0),((B)#R1)#R0))"
332,332,2,0.5435644431995964,[5],['A'],B,False,None,0,332,"((((A)#R1,(B,(#H1)#R0)),#H0))"
333,333,2,0.8112781244591328,[5],['A'],None,False,A,0,333,"((((A)#R0)#R1,(B,(#H0,#H1))))"
334,334,2,1.0,[4],['A'],None,False,A,0,334,"((B,(((A)#R0)#R1,(#H0,#H1))))"
335,335,2,0.8112781244591328,[5],['A'],B,False,A,0,335,"(((#H0,#H1),(((A)#R0)#R1,B)))"
336,336,2,0.8112781244591328,[5],['B'],A,False,B,0,336,"((((#H1)#R0,A),((B)#R1,#H0)))"
337,337,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,337,"(((B)#R0,(((A)#R1,#H0),#H1)))"
338,338,2,0.8112781244591328,[5],['A'],None,False,A,0,338,"((((A)#R0)#R1,((#H0,#H1),B)))"
339,339,2,1.0,[4],['A'],None,False,A,0,339,"((B,(((A)#R1)#R0,(#H0,#H1))))"
340,340,2,0.5435644431995964,[5],['A'],B,False,None,0,340,"(((#H0)#R1,((A)#R0,(B,#H1))))"
341,341,2,0.5435644431995964,[5],['B'],A,True,None,0,341,"((((A,((B)#R1)#R0),#H0),#H1))"
342,342,2,0.5435644431995964,[5],['A'],B,False,None,1,342,"((((A)#R1)#R0,((B,#H1),#H0)))"
343,343,2,0.5435644431995964,[5],['B'],A,False,None,1,343,"(((#H0)#R1,((A,(B)#R0),#H1)))"
344,344,2,0.5435644431995964,[5],['B'],A,False,None,0,344,"((((((B)#R0)#R1,A),#H0),#H1))"
345,345,2,0.5435644431995964,[5],['B'],A,False,None,0,345,"((((B)#R1,(A,#H0)),(#H1)#R0))"
346,346,2,0.5435644431995964,[5],['B'],A,False,None,1,346,"((((B)#R1)#R0,((A,#H1),#H0)))"
347,347,2,0.5435644431995964,[5],['A'],B,False,None,1,347,"(((((A)#R0)#R1,(B,#H0)),#H1))"
348,348,2,0.5435644431995964,[5],['A'],B,False,None,1,348,"(((((A)#R0,B),(#H0)#R1),#H1))"
349,349,2,0.8112781244591328,[5],['B'],A,False,B,0,349,"((((B)#R1,(#H1)#R0),(A,#H0)))"
350,350,2,1.0,[5],"['A', 'B']",None,False,None,0,350,"((((B)#R1,#H0),((A)#R0,#H1)))"
351,351,2,0.8112781244591328,[5],['A'],None,False,A,0,351,"(((B,((#H0)#R1,(A)#R0)),#H1))"
352,352,2,1.0,[4],[],None,False,None,0,352,"((((((B,A))#R0)#R1,#H0),#H1))"
353,353,2,0.5435644431995964,[5],['B'],A,True,None,0,353,"((((A,((B)#R1)#R0),#H0),#H1))"
354,354,2,1.0,[4],['B'],None,False,B,0,354,"((A,((((B)#R1)#R0,#H1),#H0)))"
355,355,2,1.0,[4],[],None,False,None,0,355,"(((((B,A))#R1,(#H1)#R0),#H0))"
356,356,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,356,"(((((B)#R0,(A)#R1),#H0),#H1))"
357,357,2,0.9544340029249649,[5],['A'],B,False,None,1,357,"(((((B,#H1))#R0,(A)#R1),#H0))"
358,358,2,0.9544340029249649,[5],['A'],B,False,None,1,358,"(((((A)#R0,B))#R1,(#H0,#H1)))"
359,359,2,0.8112781244591328,[5],['B'],A,False,B,0,359,"(((((B)#R0)#R1,#H0),(A,#H1)))"
360,360,2,0.8112781244591328,[5],['A'],None,False,A,0,360,"((((A)#R0)#R1,(B,(#H0,#H1))))"
361,361,2,0.8112781244591328,[5],['B'],None,False,B,0,361,"(((#H1)#R0,(A,((B)#R1,#H0))))"
362,362,2,1.0,[4],[],None,False,None,0,362,"(((((B,A))#R0,(#H0)#R1),#H1))"
363,363,2,1.0,[4],[],None,False,None,0,363,"(((((B,A))#R0)#R1,(#H0,#H1)))"
364,364,2,0.8112781244591328,[5],['A'],None,False,A,0,364,"(((B,((A)#R0,(#H0)#R1)),#H1))"
365,365,2,0.5435644431995964,[5],['B'],A,False,None,1,365,"(((#H0)#R1,(((B)#R0,A),#H1)))"
366,366,2,1.0,[4],['A'],None,False,A,0,366,"((B,(((A)#R0)#R1,(#H0,#H1))))"
367,367,2,0.5435644431995964,[5],['A'],B,False,None,0,367,"(((#H1)#R0,((A)#R1,(B,#H0))))"
368,368,2,0.5435644431995964,[5],['A'],B,False,None,1,368,"(((((A)#R0)#R1,(B,#H0)),#H1))"
369,369,2,0.8112781244591328,[5],['A'],None,False,A,0,369,"(((#H1)#R0,(B,((A)#R1,#H0))))"
370,370,2,0.5435644431995964,[5],['B'],A,False,None,1,370,"(((((B)#R1)#R0,(A,#H1)),#H0))"
371,371,2,0.5435644431995964,[5],['B'],A,False,None,0,371,"((((((B)#R0)#R1,A),#H0),#H1))"
372,372,2,0.8112781244591328,[5],['A'],B,False,A,0,372,"(((((A)#R1)#R0,B),(#H0,#H1)))"
373,373,2,0.5435644431995964,[5],['B'],A,False,None,1,373,"((((B)#R1)#R0,((A,#H1),#H0)))"
374,374,2,0.9544340029249649,[5],['B'],A,False,None,1,374,"((((B)#R0,#H1),((A,#H0))#R1))"
375,375,2,0.9544340029249649,[5],['B'],A,False,None,1,375,"((((A,#H1))#R0,((B)#R1,#H0)))"
376,376,2,0.9544340029249649,[5],['B'],A,False,None,1,376,"((((A,(B)#R1))#R0,(#H0,#H1)))"
377,377,2,1.0,[4],[],None,False,None,0,377,"(((#H1)#R0,(((B,A))#R1,#H0)))"
378,378,2,0.8112781244591328,[5],['A'],None,False,A,0,378,"((((((A)#R0)#R1,#H0),B),#H1))"
379,379,2,0.8112781244591328,[5],['B'],A,False,B,0,379,"(((A,#H1),((B)#R0,(#H0)#R1)))"
380,380,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,380,"(((A)#R0,(((B)#R1,#H0),#H1)))"
381,381,2,1.0,[4],[],None,False,None,0,381,"(((((A,B))#R1)#R0,(#H0,#H1)))"
382,382,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,382,"(((B)#R1,((A)#R0,(#H0,#H1))))"
383,383,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,383,"(((A)#R0,((B)#R1,(#H0,#H1))))"
384,384,2,0.5435644431995964,[5],['B'],A,True,None,0,384,"((((((B)#R0)#R1,A),#H1),#H0))"
385,385,2,0.5435644431995964,[5],['B'],A,False,None,1,385,"(((((B)#R0)#R1,(A,#H0)),#H1))"
386,386,2,0.8112781244591328,[5],['A'],B,False,A,0,386,"((((A)#R0,(#H0)#R1),(B,#H1)))"
387,387,2,0.9544340029249649,[5],['B'],A,False,None,1,387,"((((A,#H0))#R1,((B)#R0,#H1)))"
388,388,2,1.0,[4],[],None,False,None,0,388,"(((((B,A))#R0,(#H0)#R1),#H1))"
389,389,2,0.5435644431995964,[5],['A'],B,False,None,1,389,"(((((A)#R0)#R1,(B,#H0)),#H1))"
390,390,2,0.5435644431995964,[5],['B'],A,True,None,0,390,"(((B)#R0,((A,#H1),(#H0)#R1)))"
391,391,2,0.5435644431995964,[5],['A'],B,False,None,0,391,"((((A)#R1)#R0,((B,#H0),#H1)))"
392,392,2,1.0,[4],[],None,False,None,0,392,"(((((A,B))#R1)#R0,(#H0,#H1)))"
393,393,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,393,"((((A)#R0,((B)#R1,#H0)),#H1))"
394,394,2,0.8112781244591328,[5],['B'],A,False,B,0,394,"((((#H1)#R0,A),((B)#R1,#H0)))"
395,395,2,0.8112781244591328,[5],['B'],A,False,B,0,395,"(((((B)#R0)#R1,#H0),(A,#H1)))"
396,396,2,1.0,[4],[],None,False,None,0,396,"(((((A,B))#R0)#R1,(#H0,#H1)))"
397,397,2,0.5435644431995964,[5],['B'],A,False,None,1,397,"(((((B)#R0)#R1,(A,#H0)),#H1))"
398,398,2,1.0,[5],"['A', 'B']",None,False,None,0,398,"(((#H0,#H1),((A)#R1,(B)#R0)))"
399,399,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,399,"(((A)#R0,(((B)#R1,#H0),#H1)))"
400,400,2,0.8112781244591328,[5],['A'],B,False,A,0,400,"((((A)#R1,#H0),(B,(#H1)#R0)))"
401,401,2,0.8112781244591328,[5],['A'],None,False,A,0,401,"((((A)#R0)#R1,(B,(#H0,#H1))))"
402,402,2,0.9544340029249649,[5],['A'],B,False,None,1,402,"((((B,#H1))#R0,((A)#R1,#H0)))"
403,403,2,1.0,[4],['B'],None,False,B,0,403,"((A,(((B)#R1,(#H1)#R0),#H0)))"
404,404,2,0.5435644431995964,[5],['B'],A,True,None,0,404,"(((B)#R1,((#H1)#R0,(A,#H0))))"
405,405,2,0.8112781244591328,[5],['A'],None,False,A,0,405,"(((B,(((A)#R1)#R0,#H1)),#H0))"
406,406,2,0.5435644431995964,[5],['B'],A,False,None,0,406,"((((B)#R0,(A,(#H0)#R1)),#H1))"
407,407,2,0.5435644431995964,[5],['A'],B,False,None,0,407,"((((A)#R1)#R0,((B,#H0),#H1)))"
408,408,2,0.8112781244591328,[5],['B'],A,False,B,0,408,"((((B)#R0,#H1),(A,(#H0)#R1)))"
409,409,2,0.9544340029249649,[5],['B'],A,False,None,1,409,"(((((B)#R0,A))#R1,(#H0,#H1)))"
410,410,2,0.5435644431995964,[5],['A'],B,False,None,0,410,"((((A)#R0)#R1,((B,#H1),#H0)))"
411,411,2,0.8112781244591328,[5],['A'],B,False,A,0,411,"(((#H0,#H1),(B,((A)#R1)#R0)))"
412,412,2,1.0,[4],['A'],None,False,A,0,412,"((((((A)#R0)#R1,#H0),#H1),B))"
413,413,2,0.8112781244591328,[5],['B'],None,False,B,0,413,"(((#H1)#R0,(A,((B)#R1,#H0))))"
414,414,2,0.9544340029249649,[5],['A'],B,False,None,1,414,"((((((A)#R1,B))#R0,#H1),#H0))"
415,415,2,0.8112781244591328,[5],['B'],A,False,B,0,415,"(((A,#H1),(((B)#R0)#R1,#H0)))"
416,416,2,0.9544340029249649,[5],['A'],B,False,None,1,416,"(((#H0,#H1),(((A)#R0,B))#R1))"
417,417,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,417,"(((B)#R1,(((A)#R0,#H1),#H0)))"
418,418,2,0.5435644431995964,[5],['B'],A,True,None,0,418,"((((((B)#R1)#R0,A),#H0),#H1))"
419,419,2,0.8112781244591328,[5],['A'],None,False,A,0,419,"(((#H1)#R0,(((A)#R1,#H0),B)))"
420,420,2,0.9544340029249649,[5],['B'],A,False,None,1,420,"((((B)#R0,#H1),((A,#H0))#R1))"
421,421,2,1.0,[4],['B'],None,False,B,0,421,"((A,((((B)#R0)#R1,#H0),#H1)))"
422,422,2,1.0,[4],['A'],None,False,A,0,422,"(((((A)#R1,#H0),(#H1)#R0),B))"
423,423,2,1.0,[4],[],None,False,None,0,423,"(((((A,B))#R1)#R0,(#H0,#H1)))"
424,424,2,0.9544340029249649,[5],['A'],B,False,None,1,424,"(((((A)#R0,B))#R1,(#H0,#H1)))"
425,425,2,0.9544340029249649,[5],['A'],B,False,None,1,425,"(((((B,#H1))#R0,(A)#R1),#H0))"
426,426,2,0.5435644431995964,[5],['B'],A,False,None,1,426,"(((((B)#R1)#R0,(A,#H1)),#H0))"
427,427,2,0.5435644431995964,[5],['A'],B,False,None,1,427,"((((B,(A)#R0),(#H0)#R1),#H1))"
428,428,2,0.8112781244591328,[5],['A'],None,False,A,0,428,"((((((A)#R1)#R0,#H1),B),#H0))"
429,429,2,0.5435644431995964,[5],['A'],B,True,None,0,429,"(((((A)#R1)#R0,(B,#H0)),#H1))"
430,430,2,0.5435644431995964,[5],['B'],A,False,None,1,430,"(((((B)#R0)#R1,(A,#H0)),#H1))"
431,431,2,0.8112781244591328,[5],['B'],None,False,B,0,431,"(((((#H1)#R0,(B)#R1),A),#H0))"
432,432,2,1.0,[4],['B'],None,False,B,0,432,"((A,((((B)#R1)#R0,#H1),#H0)))"
433,433,2,1.0,[4],['A'],None,False,A,0,433,"((((((A)#R1)#R0,#H1),#H0),B))"
434,434,2,0.8112781244591328,[5],['B'],None,False,B,0,434,"((((B)#R1)#R0,(A,(#H0,#H1))))"
435,435,2,0.8112781244591328,[5],['A'],B,False,A,0,435,"((((#H0)#R1,B),((A)#R0,#H1)))"
436,436,2,1.0,[4],[],None,False,None,0,436,"((((#H1)#R0,((A,B))#R1),#H0))"
437,437,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,437,"((((A)#R1,((B)#R0,#H1)),#H0))"
438,438,2,0.5435644431995964,[5],['B'],A,False,None,1,438,"(((((B)#R0)#R1,(A,#H0)),#H1))"
439,439,2,0.5435644431995964,[5],['A'],B,False,None,1,439,"((((B,#H0),#H1),((A)#R0)#R1))"
440,440,2,0.5435644431995964,[5],['B'],A,False,None,1,440,"(((((B)#R1)#R0,(A,#H1)),#H0))"
441,441,2,0.5435644431995964,[5],['A'],B,True,None,0,441,"(((A)#R1,(((#H1)#R0,B),#H0)))"
442,442,2,0.5435644431995964,[5],['A'],B,False,None,1,442,"(((((A)#R1)#R0,(B,#H1)),#H0))"
443,443,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,443,"((((A)#R0,((B)#R1,#H0)),#H1))"
444,444,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,444,"(((B)#R0,((A)#R1,(#H0,#H1))))"
445,445,2,0.9544340029249649,[5],['B'],A,False,None,1,445,"((((A,(B)#R0))#R1,(#H0,#H1)))"
446,446,2,0.5435644431995964,[5],['A'],B,True,None,0,446,"((((#H0)#R1,(B,#H1)),(A)#R0))"
447,447,2,0.5435644431995964,[5],['A'],B,False,None,0,447,"((((A)#R0)#R1,((B,#H1),#H0)))"
448,448,2,0.5435644431995964,[5],['A'],B,False,None,0,448,"(((#H0)#R1,((B,#H1),(A)#R0)))"
449,449,2,0.8112781244591328,[5],['A'],None,False,A,0,449,"(((#H0)#R1,(B,((A)#R0,#H1))))"
450,450,2,1.0,[4],['A'],None,False,A,0,450,"((B,(((A)#R0)#R1,(#H0,#H1))))"
451,451,2,0.5435644431995964,[5],['A'],B,False,None,0,451,"((((A)#R0)#R1,((B,#H1),#H0)))"
452,452,2,0.5435644431995964,[5],['A'],B,False,None,0,452,"((((A)#R0,((#H0)#R1,B)),#H1))"
453,453,2,0.9544340029249649,[5],['A'],B,False,None,1,453,"((((((A)#R0,B))#R1,#H0),#H1))"
454,454,2,1.0,[4],['A'],None,False,A,0,454,"((B,(((A)#R1)#R0,(#H0,#H1))))"
455,455,2,0.5435644431995964,[5],['A'],B,False,None,1,455,"(((((A)#R0)#R1,(B,#H0)),#H1))"
456,456,2,0.5435644431995964,[5],['A'],B,False,None,0,456,"((((((A)#R1)#R0,B),#H1),#H0))"
457,457,2,1.0,[4],['A'],None,False,A,0,457,"((B,(((A)#R0)#R1,(#H0,#H1))))"
458,458,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,458,"(((B)#R0,((A)#R1,(#H0,#H1))))"
459,459,2,0.5435644431995964,[5],['B'],A,False,None,0,459,"((((B)#R0)#R1,((A,#H1),#H0)))"
460,460,2,0.9544340029249649,[5],['A'],B,False,None,1,460,"((((B,#H1))#R0,((A)#R1,#H0)))"
461,461,2,0.9544340029249649,[5],['A'],B,False,None,1,461,"((((B,#H1))#R0,((A)#R1,#H0)))"
462,462,2,0.8112781244591328,[5],['B'],A,False,B,0,462,"(((((B)#R0)#R1,#H0),(A,#H1)))"
463,463,2,0.9544340029249649,[5],['A'],B,False,None,1,463,"((((((A)#R1,B))#R0,#H1),#H0))"
464,464,2,0.5435644431995964,[5],['B'],A,False,None,1,464,"(((((B)#R1)#R0,(A,#H1)),#H0))"
465,465,2,1.0,[4],['A'],None,False,A,0,465,"((B,(((#H0)#R1,(A)#R0),#H1)))"
466,466,2,0.5435644431995964,[5],['B'],A,False,None,1,466,"((((B)#R0)#R1,((A,#H0),#H1)))"
467,467,2,0.5435644431995964,[5],['A'],B,True,None,0,467,"(((A)#R1,((B,#H0),(#H1)#R0)))"
468,468,2,0.5435644431995964,[5],['B'],A,False,None,1,468,"((((B)#R1)#R0,((A,#H1),#H0)))"
