Iteration;Newick
509;(((((#H0)#R1,(A)#R0),#H1),B));
510;((((A)#R1,(B)#R0),(#H0,#H1)));
511;(((((B)#R0,(A)#R1),#H1),#H0));
512;(((A)#R0,((#H0)#R1,(B,#H1))));
513;(((A)#R0,((B)#R1,(#H0,#H1))));
514;((((B,#H1))#R0,((A)#R1,#H0)));
515;(((((B)#R1)#R0,(A,#H0)),#H1));
516;((((A,#H1))#R0,((B)#R1,#H0)));
517;((A,((((B)#R1)#R0,#H1),#H0)));
518;(((((A)#R0)#R1,(#H0,#H1)),B));
519;((((((B)#R1)#R0,A),#H0),#H1));
520;(((#H0,#H1),(((B)#R0)#R1,A)));
521;((((((A)#R1)#R0,B),#H0),#H1));
522;((((A,#H0),#H1),((B)#R1)#R0));
523;(((#H0,#H1),((B)#R1,(A)#R0)));
524;(((A)#R1,(((B)#R0,#H1),#H0)));
525;(((#H0,#H1),((B)#R1,(A)#R0)));
526;((A,((((B)#R1)#R0,#H1),#H0)));
527;((((B)#R1)#R0,((#H0,#H1),A)));
528;(((#H0,#H1),((A)#R1,(B)#R0)));
529;(((((B)#R0)#R1,#H0),(A,#H1)));
530;((((B)#R1)#R0,((A,#H0),#H1)));
531;((A,((((B)#R0)#R1,#H0),#H1)));
532;((((A,(B)#R0),#H1),(#H0)#R1));
533;(((((B)#R0)#R1,(A,#H0)),#H1));
534;(((((B)#R1)#R0,(A,#H1)),#H0));
535;(((B,((A)#R0)#R1),(#H0,#H1)));
536;(((#H1)#R0,((A)#R1,(B,#H0))));
537;((((B)#R1,((A,#H1))#R0),#H0));
538;(((A)#R0,((B)#R1,(#H0,#H1))));
539;(((((B,#H1))#R0,(A)#R1),#H0));
540;((((#H0)#R1,(B)#R0),(A,#H1)));
541;((((A)#R1,(B)#R0),(#H0,#H1)));
542;((((((B)#R1)#R0,A),#H1),#H0));
543;((((((B)#R1)#R0,#H1),A),#H0));
544;((((B,((A)#R0)#R1),#H0),#H1));
545;((((A)#R0)#R1,((B,#H1),#H0)));
546;(((((A,B))#R0)#R1,(#H0,#H1)));
547;((((A)#R1,(B,(#H1)#R0)),#H0));
548;((((B)#R1,#H0),((A)#R0,#H1)));
549;(((((A,#H0))#R1,(B)#R0),#H1));
550;(((A,(((B)#R1)#R0,#H1)),#H0));
551;((((((B)#R0)#R1,A),#H1),#H0));
552;(((((A,B))#R0)#R1,(#H0,#H1)));
553;(((B,((A)#R0,(#H0)#R1)),#H1));
554;(((#H0)#R1,((B)#R0,(A,#H1))));
555;(((((B)#R0)#R1,(A,#H0)),#H1));
556;((((A)#R0)#R1,((B,#H1),#H0)));
557;((((A)#R0)#R1,(B,(#H0,#H1))));
558;((((B,((A)#R1)#R0),#H1),#H0));
559;(((((A)#R1,(#H1)#R0),#H0),B));
560;((((A)#R0,((B)#R1,#H0)),#H1));
561;(((A)#R0,((B)#R1,(#H0,#H1))));
562;(((((B,A))#R1)#R0,(#H0,#H1)));
563;((B,(((A)#R0)#R1,(#H0,#H1))));
564;((((B)#R0)#R1,((A,#H0),#H1)));
565;((((B)#R0,(#H0)#R1),(A,#H1)));
566;(((((A)#R1,(B)#R0),#H1),#H0));
567;((((A)#R1,(B,#H0)),(#H1)#R0));
568;(((((B)#R0,(A)#R1),#H0),#H1));
569;(((((A)#R0)#R1,(B,#H1)),#H0));
570;(((((A,#H1))#R0,(B)#R1),#H0));
571;(((((B)#R1)#R0,A),(#H0,#H1)));
572;(((((A,#H0))#R1,(B)#R0),#H1));
573;(((((A)#R0)#R1,B),(#H0,#H1)));
574;(((((A)#R1,(B)#R0),#H0),#H1));
575;(((((A)#R0,(B)#R1),#H1),#H0));
576;(((#H0,#H1),((A)#R1,(B)#R0)));
577;((((B)#R0,((A)#R1,#H0)),#H1));
578;((((B)#R0,(#H0,#H1)),(A)#R1));
579;(((((B)#R1,#H0),(A)#R0),#H1));
580;(((((A)#R0)#R1,(B,#H0)),#H1));
581;(((((#H1)#R0,(B)#R1),#H0),A));
582;(((((B)#R0)#R1,(A,#H0)),#H1));
583;((A,((((B)#R1)#R0,#H1),#H0)));
584;((((((B)#R0)#R1,A),#H1),#H0));
585;(((A)#R0,((#H0)#R1,(B,#H1))));
586;((((((A)#R0)#R1,#H0),B),#H1));
587;(((((B,A))#R0)#R1,(#H0,#H1)));
588;((((A,#H0))#R1,((B)#R0,#H1)));
589;((((B)#R1,((A)#R0,#H1)),#H0));
590;((((((B)#R1)#R0,A),#H0),#H1));
591;(((#H1)#R0,(((A)#R1,B),#H0)));
592;(((((B)#R0,#H1),A),(#H0)#R1));
593;((((((A)#R1,B))#R0,#H1),#H0));
594;((A,((((B)#R0)#R1,#H0),#H1)));
595;((((#H0,#H1),B),((A)#R1)#R0));
596;((B,(((A)#R1,(#H1)#R0),#H0)));
597;(((((B,(A)#R1))#R0,#H1),#H0));
598;(((((B)#R1)#R0,(A,#H1)),#H0));
599;(((((B)#R0)#R1,#H0),(A,#H1)));
600;((((A)#R0)#R1,((B,#H0),#H1)));
601;(((#H0)#R1,(((B)#R0,A),#H1)));
602;(((((A)#R0,#H1),B),(#H0)#R1));
603;((((B)#R0)#R1,((A,#H0),#H1)));
604;(((((A)#R1)#R0,(B,#H1)),#H0));
605;(((A,#H0),(((B)#R1)#R0,#H1)));
606;(((((B,A))#R1)#R0,(#H0,#H1)));
607;(((((A)#R0)#R1,(B,#H0)),#H1));
608;((((A)#R0,#H1),((B)#R1,#H0)));
609;((((B)#R0)#R1,((A,#H1),#H0)));
610;((((B)#R0,(A)#R1),(#H0,#H1)));
611;((A,((#H0)#R1,((B)#R0,#H1))));
612;(((((B)#R1)#R0,#H1),(A,#H0)));
613;(((B,(((A)#R1)#R0,#H1)),#H0));
614;((((A)#R1)#R0,((B,#H1),#H0)));
615;((A,((((B)#R0)#R1,#H0),#H1)));
616;(((#H0,#H1),((B)#R1,(A)#R0)));
617;((((A)#R1)#R0,((B,#H0),#H1)));
618;((((((A)#R1)#R0,B),#H0),#H1));
619;(((#H1)#R0,(A,((B)#R1,#H0))));
620;(((#H0,#H1),(A,((B)#R0)#R1)));
621;(((B)#R0,((A)#R1,(#H0,#H1))));
622;((((#H1)#R0,B),((A)#R1,#H0)));
623;((((#H1)#R0,((B)#R1,#H0)),A));
624;(((((B)#R1)#R0,(#H0,#H1)),A));
625;((A,((((B)#R0)#R1,#H0),#H1)));
626;((B,(((A)#R0)#R1,(#H0,#H1))));
627;((((((B)#R0)#R1,A),#H0),#H1));
628;(((A,#H0),(((B)#R1)#R0,#H1)));
629;((((B,(A)#R1))#R0,(#H0,#H1)));
630;((((A)#R1,(B)#R0),(#H0,#H1)));
631;(((B,(((A)#R1)#R0,#H1)),#H0));
632;(((((A)#R1)#R0,(B,#H1)),#H0));
633;((((A)#R1)#R0,((B,#H1),#H0)));
634;((((A)#R0)#R1,((B,#H1),#H0)));
635;((((B)#R0)#R1,((#H0,#H1),A)));
636;((((A)#R1,#H0),((B)#R0,#H1)));
637;(((((B)#R0,A))#R1,(#H0,#H1)));
638;(((#H1)#R0,(((B,A))#R1,#H0)));
639;(((((B)#R0,(A)#R1),#H0),#H1));
640;((((A,((B)#R0)#R1),#H0),#H1));
641;((A,((((B)#R0)#R1,#H0),#H1)));
642;((((B,(A)#R0))#R1,(#H0,#H1)));
643;(((((B)#R1,(A)#R0),#H1),#H0));
644;((((A)#R1)#R0,((B,#H0),#H1)));
645;(((((#H0)#R1,(B)#R0),#H1),A));
646;((((#H1)#R0,(A,(B)#R1)),#H0));
647;(((#H1)#R0,(A,((B)#R1,#H0))));
648;((((A)#R0,((B)#R1,#H0)),#H1));
649;((B,((((A)#R0)#R1,#H0),#H1)));
650;((((A,(B)#R0))#R1,(#H0,#H1)));
651;(((A)#R0,(((B)#R1,#H0),#H1)));
652;((((B,#H0),((A)#R1)#R0),#H1));
653;(((B,(((A)#R1)#R0,#H1)),#H0));
654;(((((B)#R1,A))#R0,(#H0,#H1)));
655;((((A)#R1,(B,#H0)),(#H1)#R0));
656;((((B)#R1)#R0,((A,#H0),#H1)));
657;((((((A)#R1)#R0,#H1),B),#H0));
658;(((((A,(B)#R1))#R0,#H1),#H0));
659;((((B)#R1,((A,#H1))#R0),#H0));
660;(((#H1)#R0,(B,((A)#R1,#H0))));
661;((((B)#R0)#R1,(A,(#H0,#H1))));
662;((((#H0)#R1,((A,B))#R0),#H1));
663;(((((B)#R0)#R1,#H0),(A,#H1)));
664;(((#H1)#R0,(B,((A)#R1,#H0))));
665;(((((A)#R0)#R1,(B,#H1)),#H0));
666;((A,((((B)#R0)#R1,#H0),#H1)));
667;((((((B)#R0,A))#R1,#H0),#H1));
668;((((B)#R0,((A)#R1,#H0)),#H1));
669;((((((A)#R0)#R1,B),#H1),#H0));
670;((((((A)#R0)#R1,B),#H0),#H1));
671;((((B)#R0)#R1,((A,#H0),#H1)));
672;(((#H0,#H1),((B)#R1,(A)#R0)));
673;(((A,(((B)#R0)#R1,#H0)),#H1));
674;(((A)#R0,(((B)#R1,#H0),#H1)));
675;((((((B)#R0)#R1,A),#H0),#H1));
676;((((A)#R0,#H1),((B)#R1,#H0)));
677;(((((B)#R0)#R1,(A,#H0)),#H1));
678;((A,((((B)#R0)#R1,#H0),#H1)));
679;(((((A)#R0)#R1,(B,#H1)),#H0));
680;(((A,#H1),(((B)#R0)#R1,#H0)));
681;((((((B)#R1)#R0,#H1),#H0),A));
682;(((((A)#R0)#R1,(B,#H1)),#H0));
683;((((B,#H0),#H1),((A)#R0)#R1));
684;((((A)#R0)#R1,((B,#H1),#H0)));
685;(((((A)#R1)#R0,(B,#H1)),#H0));
686;(((((A)#R0)#R1,(B,#H1)),#H0));
687;(((A)#R1,(((B)#R0,#H1),#H0)));
688;((((((B)#R0)#R1,A),#H1),#H0));
689;((((B,#H1),((A)#R0)#R1),#H0));
690;((((((B)#R1)#R0,A),#H1),#H0));
691;((((A)#R1,((#H1)#R0,B)),#H0));
692;((B,((((A)#R1)#R0,#H1),#H0)));
693;(((#H1)#R0,(((B)#R1,A),#H0)));
694;((((#H0)#R1,((A)#R0,B)),#H1));
695;((A,(((B)#R1)#R0,(#H0,#H1))));
696;((A,((((B)#R1)#R0,#H1),#H0)));
697;((((B,#H0),#H1),((A)#R0)#R1));
698;((((((A)#R0)#R1,B),#H0),#H1));
699;(((((A)#R0)#R1,(B,#H1)),#H0));
700;((((((A,B))#R1)#R0,#H1),#H0));
701;(((#H0)#R1,(((A)#R0,#H1),B)));
702;((((B)#R1)#R0,((A,#H0),#H1)));
703;((((((A)#R0)#R1,B),#H0),#H1));
704;(((#H0,#H1),((A)#R0,(B)#R1)));
705;(((((B)#R1)#R0,A),(#H0,#H1)));
706;((((B)#R1)#R0,((#H0,#H1),A)));
707;(((#H1)#R0,((B)#R1,(A,#H0))));
708;((((((B)#R1)#R0,A),#H0),#H1));
709;(((A,((#H0)#R1,(B)#R0)),#H1));
710;((((A,#H0))#R1,((B)#R0,#H1)));
711;(((A,(((B)#R0)#R1,#H0)),#H1));
712;((((A)#R1,((#H1)#R0,B)),#H0));
713;((((#H1)#R0,(A)#R1),(B,#H0)));
714;((((#H1)#R0,B),((A)#R1,#H0)));
715;(((#H0,#H1),((B)#R0,(A)#R1)));
716;((B,(((A)#R1,(#H1)#R0),#H0)));
717;(((((A)#R0,(B)#R1),#H1),#H0));
718;(((((A)#R0)#R1,(B,#H0)),#H1));
719;(((#H0,#H1),((B)#R1,(A)#R0)));
720;((((((A,B))#R1)#R0,#H1),#H0));
721;((((((B)#R0)#R1,#H0),A),#H1));
722;(((B)#R1,((A,(#H1)#R0),#H0)));
723;(((((A)#R1)#R0,(B,#H0)),#H1));
724;((((A,#H1))#R0,((B)#R1,#H0)));
725;(((((B)#R0)#R1,#H0),(A,#H1)));
726;((((B)#R0)#R1,((A,#H1),#H0)));
727;((((B,#H0),#H1),((A)#R0)#R1));
728;((((B)#R0,(#H0)#R1),(A,#H1)));
729;(((#H0,#H1),((A)#R0,(B)#R1)));
730;((((A)#R0,#H1),((B)#R1,#H0)));
731;(((((B)#R0,(#H0)#R1),A),#H1));
732;(((((B,A))#R1,(#H1)#R0),#H0));
733;((((#H0)#R1,(B,#H1)),(A)#R0));
734;(((B)#R0,(((A)#R1,#H0),#H1)));
735;(((((A)#R1)#R0,B),(#H0,#H1)));
736;((((B,#H0))#R1,((A)#R0,#H1)));
737;((((B,#H1))#R0,((A)#R1,#H0)));
738;((((A)#R1)#R0,(B,(#H0,#H1))));
739;(((A)#R1,(((B)#R0,#H1),#H0)));
740;((((B,(A)#R1))#R0,(#H0,#H1)));
741;((((((A)#R1)#R0,B),#H0),#H1));
742;(((((A)#R1)#R0,(B,#H1)),#H0));
743;(((((A,B))#R1,(#H1)#R0),#H0));
744;((((B)#R0,(A,#H1)),(#H0)#R1));
745;((A,((((B)#R0)#R1,#H0),#H1)));
746;(((((A)#R1)#R0,(B,#H0)),#H1));
747;(((((A)#R0)#R1,B),(#H0,#H1)));
748;((((#H1)#R0,((A)#R1,B)),#H0));
749;((((B,(#H0)#R1),#H1),(A)#R0));
750;((B,((((A)#R0)#R1,#H0),#H1)));
751;(((#H0,#H1),((A)#R0,(B)#R1)));
752;(((((A,(B)#R0))#R1,#H0),#H1));
753;((((((B,A))#R1)#R0,#H1),#H0));
754;((((A)#R1,#H0),((#H1)#R0,B)));
755;(((#H0)#R1,(A,((B)#R0,#H1))));
756;(((((B)#R0,A))#R1,(#H0,#H1)));
757;((((((B)#R1)#R0,#H1),A),#H0));
758;((((B)#R0)#R1,((A,#H1),#H0)));
759;(((A)#R0,((B)#R1,(#H0,#H1))));
760;((((((B)#R1)#R0,A),#H1),#H0));
761;(((((B)#R1)#R0,#H1),(A,#H0)));
762;((((B)#R1)#R0,((A,#H0),#H1)));
763;(((B)#R0,(((A)#R1,#H0),#H1)));
764;((B,((((A)#R1)#R0,#H1),#H0)));
765;((((((A,B))#R1)#R0,#H1),#H0));
766;((((B,((A)#R1)#R0),#H0),#H1));
767;((((B)#R1)#R0,((A,#H0),#H1)));
768;((((A,((B)#R1)#R0),#H0),#H1));
769;(((#H0,#H1),(((B)#R1,A))#R0));
770;((((((A)#R1)#R0,B),#H1),#H0));
771;(((A)#R1,(((#H1)#R0,B),#H0)));
772;((B,((#H1)#R0,((A)#R1,#H0))));
773;(((#H0)#R1,(((A)#R0,B),#H1)));
774;((((#H1)#R0,((A,B))#R1),#H0));
775;((((B)#R1,((A,#H1))#R0),#H0));
776;((((A)#R1,((B)#R0,#H1)),#H0));
777;((A,(((#H0)#R1,(B)#R0),#H1)));
778;((((A)#R1)#R0,((B,#H0),#H1)));
779;(((((B)#R0,(A)#R1),#H1),#H0));
780;((((B)#R1)#R0,((A,#H0),#H1)));
781;((((((A)#R0)#R1,B),#H1),#H0));
782;((((((A)#R0)#R1,B),#H0),#H1));
783;(((((B)#R0)#R1,(A,#H1)),#H0));
784;((((A,((B)#R0)#R1),#H1),#H0));
785;((((B)#R0)#R1,(A,(#H0,#H1))));
786;((((B)#R1,#H0),((A,#H1))#R0));
787;((((A)#R1,(B,#H0)),(#H1)#R0));
788;((((B)#R0,#H1),((A)#R1,#H0)));
789;((((((B)#R1)#R0,A),#H1),#H0));
790;((((A)#R0,((B)#R1,#H0)),#H1));
791;((((B,((A)#R1)#R0),#H0),#H1));
792;((((#H1)#R0,(A)#R1),(B,#H0)));
793;((((A)#R0)#R1,((B,#H1),#H0)));
794;((((#H1)#R0,B),((A)#R1,#H0)));
795;((A,((((B)#R1)#R0,#H1),#H0)));
796;(((((B,#H0))#R1,(A)#R0),#H1));
797;(((((A,B))#R1)#R0,(#H0,#H1)));
798;(((((A)#R1,(B)#R0),#H1),#H0));
799;(((((A)#R0)#R1,(#H0,#H1)),B));
800;((((B)#R0)#R1,((A,#H0),#H1)));
801;((A,((((B)#R0)#R1,#H0),#H1)));
802;((((((A)#R0)#R1,B),#H0),#H1));
803;((((A)#R1,#H0),((#H1)#R0,B)));
804;((((A,#H0),((B)#R1)#R0),#H1));
805;(((B,#H0),(((A)#R1)#R0,#H1)));
806;(((((B,A))#R1)#R0,(#H0,#H1)));
807;((B,(((#H1)#R0,(A)#R1),#H0)));
808;(((((A)#R0)#R1,(#H0,#H1)),B));
809;(((((B,#H0))#R1,(A)#R0),#H1));
810;(((((B)#R0)#R1,#H0),(A,#H1)));
811;(((((A)#R1)#R0,#H1),(B,#H0)));
812;(((#H0,#H1),(A,((B)#R0)#R1)));
813;(((((B)#R0)#R1,(#H0,#H1)),A));
814;((((B,#H1))#R0,((A)#R1,#H0)));
815;((((B)#R0,#H1),((A)#R1,#H0)));
816;(((B)#R1,((A)#R0,(#H0,#H1))));
817;((((((A)#R1)#R0,#H1),B),#H0));
818;(((B)#R1,(((A)#R0,#H1),#H0)));
819;(((B)#R0,(((A)#R1,#H0),#H1)));
820;(((((A,B))#R0)#R1,(#H0,#H1)));
821;((((A)#R1)#R0,((B,#H1),#H0)));
822;((((B,#H1),((A)#R0)#R1),#H0));
823;((((((A)#R0)#R1,B),#H1),#H0));
824;((((B)#R0,#H1),((#H0)#R1,A)));
825;((((#H0)#R1,(A)#R0),(B,#H1)));
826;(((((A)#R0)#R1,(#H0,#H1)),B));
827;(((((B)#R1)#R0,(A,#H1)),#H0));
828;(((((A,B))#R1,#H0),(#H1)#R0));
829;((((((B)#R0)#R1,A),#H1),#H0));
830;((((((A,B))#R0)#R1,#H0),#H1));
831;((((((B)#R0,A))#R1,#H0),#H1));
832;(((B)#R0,(((#H0)#R1,A),#H1)));
833;(((((B)#R0)#R1,#H0),(A,#H1)));
834;((B,(((A)#R1)#R0,(#H0,#H1))));
835;((((B)#R1)#R0,((A,#H0),#H1)));
836;((((((B)#R1)#R0,A),#H1),#H0));
837;(((((A)#R1)#R0,#H1),(B,#H0)));
838;((((((B)#R1)#R0,#H1),A),#H0));
839;(((((A)#R0)#R1,(B,#H0)),#H1));
840;((((B)#R1)#R0,((A,#H1),#H0)));
841;(((((B)#R0,(A)#R1),#H1),#H0));
842;((((((B)#R0)#R1,#H0),A),#H1));
843;((((B)#R1,((A)#R0,#H1)),#H0));
844;(((((B,A))#R0)#R1,(#H0,#H1)));
845;(((#H1)#R0,((B)#R1,(A,#H0))));
846;(((((A)#R0)#R1,(B,#H1)),#H0));
847;((A,((((B)#R1)#R0,#H1),#H0)));
848;((((A)#R1,(B)#R0),(#H0,#H1)));
849;((((B)#R1,(#H0,#H1)),(A)#R0));
850;((B,((((A)#R1)#R0,#H1),#H0)));
851;((A,(((B)#R1)#R0,(#H0,#H1))));
852;(((A)#R0,(((B)#R1,#H0),#H1)));
853;(((((A,B))#R1)#R0,(#H0,#H1)));
854;(((((A)#R1)#R0,#H1),(B,#H0)));
855;(((A,#H0),(((B)#R1)#R0,#H1)));
856;(((((B)#R0)#R1,(A,#H0)),#H1));
857;((((#H0)#R1,((A,B))#R0),#H1));
858;(((((A)#R0)#R1,(B,#H1)),#H0));
859;((((((B)#R0)#R1,A),#H0),#H1));
860;(((B)#R0,((#H0)#R1,(A,#H1))));
861;(((#H0)#R1,(A,((B)#R0,#H1))));
862;(((#H0)#R1,(A,((B)#R0,#H1))));
863;(((((B)#R0,(A)#R1),#H1),#H0));
864;(((A)#R1,((B)#R0,(#H0,#H1))));
865;(((((B)#R0,(A)#R1),#H0),#H1));
866;(((B)#R0,(((#H0)#R1,A),#H1)));
867;((((B,#H0),#H1),((A)#R1)#R0));
868;((((((A)#R1)#R0,#H1),#H0),B));
869;((((B)#R0)#R1,((A,#H1),#H0)));
870;((A,(((B)#R0)#R1,(#H0,#H1))));
871;(((B)#R1,(((A)#R0,#H1),#H0)));
872;(((A)#R0,(((B)#R1,#H0),#H1)));
873;((A,(((B)#R1)#R0,(#H0,#H1))));
874;(((A)#R0,(((B)#R1,#H0),#H1)));
875;((((B,#H0))#R1,((A)#R0,#H1)));
876;(((#H0,#H1),(((B,A))#R1)#R0));
877;((((A)#R0,(B)#R1),(#H0,#H1)));
878;((((((A)#R1)#R0,B),#H0),#H1));
879;((((((B)#R1)#R0,A),#H1),#H0));
880;((A,((((B)#R1)#R0,#H1),#H0)));
881;(((((B,A))#R1,(#H1)#R0),#H0));
882;(((((B)#R0,(A)#R1),#H1),#H0));
883;(((#H0)#R1,((A)#R0,(B,#H1))));
884;(((A)#R0,((B)#R1,(#H0,#H1))));
885;((((B)#R0,#H1),((#H0)#R1,A)));
886;((((B,#H0))#R1,((A)#R0,#H1)));
887;(((((A)#R1)#R0,B),(#H0,#H1)));
888;(((((A)#R1)#R0,(B,#H1)),#H0));
889;((((((B)#R0)#R1,A),#H1),#H0));
890;(((B)#R1,((A,(#H1)#R0),#H0)));
891;((((B)#R0)#R1,((A,#H1),#H0)));
892;((((#H1)#R0,(B,#H0)),(A)#R1));
893;(((((A,B))#R1)#R0,(#H0,#H1)));
894;((((A,#H1),#H0),((B)#R1)#R0));
895;((A,(((B)#R0)#R1,(#H0,#H1))));
896;(((((B,A))#R0)#R1,(#H0,#H1)));
897;((((((A)#R0)#R1,B),#H0),#H1));
898;((((A)#R0,(B)#R1),(#H0,#H1)));
899;(((((B,#H1))#R0,(A)#R1),#H0));
900;((((B)#R1,(A)#R0),(#H0,#H1)));
901;(((((A)#R0)#R1,(B,#H1)),#H0));
902;((((((A)#R0,B))#R1,#H0),#H1));
903;((((B)#R1)#R0,((A,#H1),#H0)));
904;((((((B)#R1)#R0,A),#H0),#H1));
905;((B,(((A)#R1)#R0,(#H0,#H1))));
906;(((((A,B))#R1,(#H1)#R0),#H0));
907;(((B)#R0,(((A)#R1,#H0),#H1)));
908;(((#H1)#R0,((B,#H0),(A)#R1)));
909;(((#H0)#R1,(B,((A)#R0,#H1))));
910;(((#H1)#R0,(B,((A)#R1,#H0))));
911;((((((A)#R1)#R0,#H1),#H0),B));
912;(((((B)#R1)#R0,A),(#H0,#H1)));
913;(((#H0,#H1),(((B,A))#R1)#R0));
914;((((((A)#R0)#R1,B),#H0),#H1));
915;(((B,#H0),(((A)#R1)#R0,#H1)));
916;(((A)#R1,((B)#R0,(#H0,#H1))));
917;(((((B)#R1,(A)#R0),#H1),#H0));
918;(((((A)#R0,(B)#R1),#H0),#H1));
919;(((((A)#R1,#H0),#H1),(B)#R0));
920;(((#H0)#R1,((A)#R0,(B,#H1))));
921;((((A,((B)#R1)#R0),#H0),#H1));
922;((((A,(B)#R0),(#H0)#R1),#H1));
923;(((((B)#R0)#R1,#H0),(A,#H1)));
924;((((A,#H0))#R1,((B)#R0,#H1)));
925;((((((B)#R0)#R1,A),#H1),#H0));
926;(((((B)#R0)#R1,A),(#H0,#H1)));
927;((((B)#R0,#H1),((#H0)#R1,A)));
928;((((B)#R0)#R1,((A,#H0),#H1)));
929;((((B)#R0,#H1),((A,#H0))#R1));
930;((((B)#R0,(A,#H1)),(#H0)#R1));
931;(((((A)#R1)#R0,(B,#H0)),#H1));
932;(((((A)#R1)#R0,(B,#H1)),#H0));
933;((((A,#H0),#H1),((B)#R0)#R1));
934;((((A)#R0)#R1,((B,#H0),#H1)));
935;((((((B)#R0,A))#R1,#H0),#H1));
936;(((#H0,#H1),((B)#R1,(A)#R0)));
937;((B,((((A)#R0)#R1,#H0),#H1)));
938;((((A)#R0)#R1,((#H0,#H1),B)));
939;(((A)#R0,((#H0)#R1,(B,#H1))));
940;((((A)#R1)#R0,((B,#H0),#H1)));
941;(((((B)#R0)#R1,(A,#H0)),#H1));
942;((((B)#R1)#R0,((A,#H1),#H0)));
943;((((B,#H1),#H0),((A)#R0)#R1));
944;(((((B)#R1,(A)#R0),#H1),#H0));
945;(((#H0,#H1),(((A)#R1)#R0,B)));
946;((((B,#H1))#R0,((A)#R1,#H0)));
947;((((((A)#R1)#R0,B),#H0),#H1));
948;(((#H0)#R1,((B)#R0,(A,#H1))));
949;((((((A)#R1)#R0,#H1),#H0),B));
950;((((B,#H1))#R0,((A)#R1,#H0)));
951;(((((A,#H1))#R0,(B)#R1),#H0));
952;((((A)#R1)#R0,(B,(#H0,#H1))));
953;(((((A)#R1)#R0,(B,#H1)),#H0));
954;((((B)#R1)#R0,(A,(#H0,#H1))));
955;(((((B)#R0)#R1,(#H0,#H1)),A));
956;(((((B)#R0,(A)#R1),#H0),#H1));
957;(((#H1)#R0,((B)#R1,(A,#H0))));
958;(((A,#H0),((B)#R1,(#H1)#R0)));
959;((B,((((A)#R1)#R0,#H1),#H0)));
960;((((A)#R0)#R1,((#H0,#H1),B)));
961;((((B)#R1,#H0),((A)#R0,#H1)));
962;((((A,#H0))#R1,((B)#R0,#H1)));
963;(((A)#R1,((B)#R0,(#H0,#H1))));
964;(((((A)#R1)#R0,B),(#H0,#H1)));
965;((((A)#R1)#R0,((B,#H0),#H1)));
966;(((B)#R1,((A)#R0,(#H0,#H1))));
967;((((B)#R0,(A,(#H0)#R1)),#H1));
968;((A,(((B)#R0,(#H0)#R1),#H1)));
969;(((((B)#R1,(A)#R0),#H1),#H0));
970;((((#H0,#H1),A),((B)#R1)#R0));
971;(((A)#R0,(((B)#R1,#H0),#H1)));
972;((((((A)#R0)#R1,#H0),#H1),B));
973;((((B,(A)#R1),#H0),(#H1)#R0));
974;(((((B,#H1))#R0,(A)#R1),#H0));
975;(((A)#R0,((B)#R1,(#H0,#H1))));
976;((B,(((A)#R0)#R1,(#H0,#H1))));
977;((((B,#H0))#R1,((A)#R0,#H1)));
978;((B,(((A)#R1)#R0,(#H0,#H1))));
979;(((((A)#R1)#R0,(#H0,#H1)),B));
980;(((B)#R0,((A)#R1,(#H0,#H1))));
981;((((#H1)#R0,A),((B)#R1,#H0)));
982;(((((B)#R1,A))#R0,(#H0,#H1)));
983;((((B)#R0)#R1,((A,#H1),#H0)));
984;((((B,((A)#R0)#R1),#H0),#H1));
985;(((#H0)#R1,(((B)#R0,A),#H1)));
986;((((#H0)#R1,(A)#R0),(B,#H1)));
987;(((((A)#R0)#R1,B),(#H0,#H1)));
988;((B,(((A)#R1,(#H1)#R0),#H0)));
989;(((B)#R0,(((#H0)#R1,A),#H1)));
990;((((B)#R1,#H0),((A,#H1))#R0));
991;(((B)#R0,((A)#R1,(#H0,#H1))));
992;((((#H1)#R0,(A,(B)#R1)),#H0));
993;((((A,((B)#R1)#R0),#H1),#H0));
994;(((((B,A))#R1,(#H1)#R0),#H0));
995;((((((A)#R1)#R0,#H1),#H0),B));
996;(((((A)#R1)#R0,(B,#H1)),#H0));
997;((((((B,A))#R1)#R0,#H1),#H0));
998;((A,((((B)#R1)#R0,#H1),#H0)));
999;(((#H1)#R0,((B)#R1,(A,#H0))));
1000;((((B)#R1,(A,(#H1)#R0)),#H0));
1001;((A,(((B)#R0,(#H0)#R1),#H1)));
1002;((((((A)#R0)#R1,B),#H0),#H1));
1003;(((((A)#R1)#R0,#H1),(B,#H0)));
1004;(((B,(((A)#R0)#R1,#H0)),#H1));
1005;((((A)#R0)#R1,((#H0,#H1),B)));
1006;(((B,((#H1)#R0,(A)#R1)),#H0));
1007;(((#H0)#R1,(((B)#R0,A),#H1)));
1008;(((B)#R0,((A,#H1),(#H0)#R1)));
1009;((((A)#R1,((B,#H1))#R0),#H0));
1010;(((((A,B))#R0)#R1,(#H0,#H1)));
1011;((((B)#R0)#R1,((A,#H1),#H0)));
1012;((((A)#R1)#R0,(B,(#H0,#H1))));
1013;(((B,(((A)#R1)#R0,#H1)),#H0));
1014;((((B)#R0,#H1),((A)#R1,#H0)));
1015;((((B)#R1)#R0,((#H0,#H1),A)));
1016;((((A,#H0))#R1,((B)#R0,#H1)));
1017;((((((B)#R1)#R0,A),#H0),#H1));
1018;(((A,#H0),((B)#R1,(#H1)#R0)));
1019;((((B,#H0))#R1,((A)#R0,#H1)));
