Iteration;Newick
8858;(((B,((A)#R0,#H1)),(#H0)#R1));
8859;(((#H0)#R1,((A)#R0,(B,#H1))));
8860;(((((B,A))#R1)#R0,(#H0,#H1)));
8861;((((((B)#R1)#R0,#H1),#H0),A));
8862;((((A,#H0))#R1,((B)#R0,#H1)));
8863;((((B,((A)#R0)#R1),#H0),#H1));
8864;((((((A)#R1)#R0,B),#H0),#H1));
8865;((((B)#R1,((A,#H1))#R0),#H0));
8866;((((B)#R0)#R1,((#H0,#H1),A)));
8867;(((((B)#R1,(A)#R0),#H0),#H1));
8868;(((#H0)#R1,(((B,A))#R0,#H1)));
8869;((((A)#R1,((#H1)#R0,B)),#H0));
8870;(((A)#R1,((B)#R0,(#H0,#H1))));
8871;((A,(((B)#R1)#R0,(#H0,#H1))));
8872;(((((A)#R1)#R0,(B,#H1)),#H0));
8873;(((((B)#R0,A),#H1),(#H0)#R1));
8874;(((((A)#R0,#H1),#H0),(B)#R1));
8875;(((((A)#R0,B))#R1,(#H0,#H1)));
8876;((B,((((A)#R1)#R0,#H1),#H0)));
8877;(((A)#R0,(((B)#R1,#H0),#H1)));
8878;(((B)#R0,((A)#R1,(#H0,#H1))));
8879;((((A)#R0,((B)#R1,#H0)),#H1));
8880;(((#H0)#R1,(((B)#R0,A),#H1)));
8881;(((B)#R0,(((A)#R1,#H0),#H1)));
8882;((((B)#R0)#R1,((A,#H0),#H1)));
8883;(((#H0)#R1,((A)#R0,(B,#H1))));
8884;((((B)#R1)#R0,((#H0,#H1),A)));
8885;(((B)#R0,((#H0)#R1,(A,#H1))));
8886;(((#H0,#H1),(((B)#R1,A))#R0));
8887;(((((A,#H0))#R1,(B)#R0),#H1));
8888;(((((B)#R0)#R1,#H0),(A,#H1)));
8889;((((A,((B)#R0)#R1),#H1),#H0));
8890;(((#H1)#R0,((A)#R1,(B,#H0))));
8891;((((#H0,#H1),B),((A)#R1)#R0));
8892;(((B,#H0),(((A)#R1)#R0,#H1)));
8893;((((B)#R1,(#H1)#R0),(A,#H0)));
8894;((((B)#R0,((A)#R1,#H0)),#H1));
8895;((((A)#R0)#R1,((#H0,#H1),B)));
8896;((((A)#R0,#H1),((#H0)#R1,B)));
8897;(((B)#R1,(((#H1)#R0,A),#H0)));
8898;(((#H0)#R1,(((B)#R0,#H1),A)));
8899;((((((B)#R0)#R1,A),#H0),#H1));
8900;((((#H1)#R0,(A)#R1),(B,#H0)));
8901;(((A,#H0),(((B)#R1)#R0,#H1)));
8902;((((((A)#R1)#R0,B),#H1),#H0));
8903;(((A)#R0,(((B)#R1,#H0),#H1)));
8904;((((B)#R0,#H1),((A)#R1,#H0)));
8905;((((A)#R1)#R0,((B,#H1),#H0)));
8906;(((#H0,#H1),(A,((B)#R0)#R1)));
8907;((((((A)#R0)#R1,B),#H0),#H1));
8908;((((#H1)#R0,((A,B))#R1),#H0));
8909;((((((B)#R1)#R0,A),#H0),#H1));
8910;((B,(((A)#R1,(#H1)#R0),#H0)));
8911;(((#H0)#R1,(B,((A)#R0,#H1))));
8912;(((A)#R1,((#H1)#R0,(B,#H0))));
8913;(((#H0)#R1,((A)#R0,(B,#H1))));
8914;(((((A)#R1,(#H1)#R0),#H0),B));
8915;((((A,((B)#R0)#R1),#H0),#H1));
8916;((((B)#R0,((#H0)#R1,A)),#H1));
8917;(((((B,(A)#R0))#R1,#H0),#H1));
8918;((((B)#R0,((A,#H0))#R1),#H1));
8919;((((((A)#R0)#R1,#H0),#H1),B));
8920;(((((A)#R1)#R0,(B,#H0)),#H1));
8921;(((((B)#R0,(A)#R1),#H0),#H1));
8922;((((A)#R1)#R0,((B,#H1),#H0)));
8923;(((A)#R0,(((#H0)#R1,B),#H1)));
8924;((A,(((#H1)#R0,(B)#R1),#H0)));
8925;((((B)#R1)#R0,((A,#H1),#H0)));
8926;((((((A)#R0)#R1,#H0),B),#H1));
8927;(((B,((A)#R0,(#H0)#R1)),#H1));
8928;(((((B)#R1)#R0,(A,#H1)),#H0));
8929;((A,((((B)#R1)#R0,#H1),#H0)));
8930;((((A)#R0)#R1,((B,#H0),#H1)));
8931;((((((A)#R1)#R0,#H1),#H0),B));
8932;(((#H0,#H1),(((B,A))#R0)#R1));
8933;(((A)#R0,((#H0)#R1,(B,#H1))));
8934;(((((A)#R0,(B)#R1),#H0),#H1));
8935;((A,((((B)#R0)#R1,#H0),#H1)));
8936;((((A)#R0,#H1),((B,#H0))#R1));
8937;(((((#H1)#R0,(B)#R1),#H0),A));
8938;((((A,(B)#R0))#R1,(#H0,#H1)));
8939;((((B)#R0,((A,#H0))#R1),#H1));
8940;(((((#H0)#R1,(B)#R0),A),#H1));
8941;(((A)#R1,(((B)#R0,#H1),#H0)));
8942;(((((A)#R0)#R1,(B,#H0)),#H1));
8943;(((((B,#H1))#R0,(A)#R1),#H0));
8944;((((((A)#R1)#R0,B),#H0),#H1));
8945;((((B,#H0))#R1,((A)#R0,#H1)));
8946;(((B)#R1,((#H0,#H1),(A)#R0)));
8947;(((((A)#R0)#R1,B),(#H0,#H1)));
8948;(((((A)#R0,(B)#R1),#H1),#H0));
8949;((((((A)#R0)#R1,#H0),#H1),B));
8950;(((((A)#R1,#H0),#H1),(B)#R0));
8951;(((((A)#R0,(B)#R1),#H1),#H0));
8952;((((A)#R0,((B,#H0))#R1),#H1));
8953;(((A)#R0,((B)#R1,(#H0,#H1))));
8954;((((((B,A))#R1)#R0,#H1),#H0));
8955;(((#H1)#R0,(((B)#R1,A),#H0)));
8956;(((((A)#R1)#R0,(B,#H0)),#H1));
8957;(((((B)#R1,(A)#R0),#H1),#H0));
8958;((B,((((A)#R1)#R0,#H1),#H0)));
8959;(((#H0,#H1),((B)#R1,(A)#R0)));
8960;((((B,((A)#R0)#R1),#H1),#H0));
8961;(((#H1)#R0,(B,((A)#R1,#H0))));
8962;((((A)#R0,(B)#R1),(#H0,#H1)));
8963;((((B)#R1,((#H1)#R0,A)),#H0));
8964;(((B)#R0,(((A)#R1,#H0),#H1)));
8965;(((B,(((A)#R1)#R0,#H1)),#H0));
8966;(((((A)#R0,(#H0)#R1),#H1),B));
8967;(((A)#R1,(((B)#R0,#H1),#H0)));
8968;((((A,(B)#R0))#R1,(#H0,#H1)));
8969;((((B)#R0,(#H0)#R1),(A,#H1)));
8970;((((B)#R0)#R1,((A,#H1),#H0)));
8971;(((((B)#R1)#R0,(A,#H1)),#H0));
8972;(((A,#H1),(((B)#R0)#R1,#H0)));
8973;((((#H1)#R0,(B,#H0)),(A)#R1));
8974;(((A,#H0),((#H1)#R0,(B)#R1)));
8975;((((B)#R0)#R1,((A,#H1),#H0)));
8976;((((#H0,#H1),B),((A)#R0)#R1));
8977;((((B)#R0)#R1,((A,#H1),#H0)));
8978;((((B)#R1,(A,(#H1)#R0)),#H0));
8979;((((B)#R1)#R0,(A,(#H0,#H1))));
8980;(((A)#R1,((B)#R0,(#H0,#H1))));
8981;((((B,((A)#R1)#R0),#H0),#H1));
8982;((B,(((A)#R1)#R0,(#H0,#H1))));
8983;(((((A,B))#R0)#R1,(#H0,#H1)));
8984;((((((B)#R1)#R0,A),#H1),#H0));
8985;((((A)#R0)#R1,(B,(#H0,#H1))));
8986;(((((B)#R1,A))#R0,(#H0,#H1)));
8987;(((((A)#R0,#H1),(B)#R1),#H0));
8988;(((((A)#R0,(#H0)#R1),B),#H1));
8989;((((#H1)#R0,(A,(B)#R1)),#H0));
8990;((A,(((#H1)#R0,(B)#R1),#H0)));
8991;(((((B)#R1)#R0,(A,#H1)),#H0));
8992;(((B)#R1,((A)#R0,(#H0,#H1))));
8993;((((A,((B)#R0)#R1),#H1),#H0));
8994;(((((#H0)#R1,(A)#R0),B),#H1));
8995;((((#H1)#R0,(B,#H0)),(A)#R1));
8996;((A,(((B)#R0)#R1,(#H0,#H1))));
8997;(((((B)#R0)#R1,#H0),(A,#H1)));
8998;((((B)#R1)#R0,(A,(#H0,#H1))));
8999;((A,(((B)#R1,(#H1)#R0),#H0)));
9000;((((A)#R1)#R0,((B,#H0),#H1)));
9001;((((A)#R1)#R0,((B,#H1),#H0)));
9002;(((#H1)#R0,(((B)#R1,A),#H0)));
9003;((((((A)#R1)#R0,#H1),#H0),B));
9004;(((((A)#R0,(B)#R1),#H1),#H0));
9005;((((((B)#R0)#R1,A),#H0),#H1));
9006;((((((A)#R1,B))#R0,#H1),#H0));
9007;(((((B,#H1))#R0,(A)#R1),#H0));
9008;(((((#H1)#R0,A),#H0),(B)#R1));
9009;((((A)#R1)#R0,(B,(#H0,#H1))));
9010;((((B)#R0)#R1,(A,(#H0,#H1))));
9011;((((A)#R0)#R1,((B,#H0),#H1)));
9012;(((#H1)#R0,(A,((B)#R1,#H0))));
9013;(((((B)#R0,(A)#R1),#H1),#H0));
9014;(((((B)#R1)#R0,(A,#H0)),#H1));
9015;((((B)#R1,(A)#R0),(#H0,#H1)));
9016;((((A,#H0),((B)#R0)#R1),#H1));
9017;((((((B,A))#R0)#R1,#H0),#H1));
9018;((((A,((B)#R0)#R1),#H1),#H0));
9019;((((#H1)#R0,A),((B)#R1,#H0)));
9020;((((B)#R1)#R0,((A,#H1),#H0)));
9021;(((((A,#H0))#R1,(B)#R0),#H1));
9022;((((B)#R1,(A,#H0)),(#H1)#R0));
9023;((((B)#R0)#R1,((A,#H0),#H1)));
9024;((((B)#R0)#R1,((A,#H0),#H1)));
9025;(((A)#R0,(((B)#R1,#H0),#H1)));
9026;(((A)#R1,((#H1)#R0,(B,#H0))));
9027;((A,(((B)#R0)#R1,(#H0,#H1))));
9028;((((A,#H0),#H1),((B)#R1)#R0));
9029;((B,((((A)#R0)#R1,#H0),#H1)));
9030;((B,(((A)#R0,(#H0)#R1),#H1)));
9031;(((((A)#R0,(B)#R1),#H0),#H1));
9032;((((#H1)#R0,((A)#R1,B)),#H0));
9033;(((#H1)#R0,((A)#R1,(B,#H0))));
9034;((((((B)#R0)#R1,#H0),#H1),A));
9035;(((((B)#R0)#R1,A),(#H0,#H1)));
9036;((((A,#H1),#H0),((B)#R0)#R1));
9037;((((A,(B)#R1))#R0,(#H0,#H1)));
9038;((B,((((A)#R0)#R1,#H0),#H1)));
9039;(((B,((A)#R0,(#H0)#R1)),#H1));
9040;(((A)#R0,((B,(#H0)#R1),#H1)));
9041;(((((A)#R1,(#H1)#R0),B),#H0));
9042;(((#H0,#H1),(((B)#R1)#R0,A)));
9043;(((((B)#R1)#R0,(A,#H0)),#H1));
9044;(((((B)#R1)#R0,(A,#H1)),#H0));
9045;(((((B,A))#R1)#R0,(#H0,#H1)));
9046;((((#H0)#R1,((B,A))#R0),#H1));
9047;((A,((((B)#R1)#R0,#H1),#H0)));
9048;(((((B,(A)#R1))#R0,#H1),#H0));
9049;(((((A,(B)#R0))#R1,#H0),#H1));
9050;((((B,((A)#R1)#R0),#H1),#H0));
9051;(((((B)#R1)#R0,(A,#H0)),#H1));
9052;((((#H1)#R0,(A)#R1),(B,#H0)));
9053;(((#H0)#R1,(((B)#R0,#H1),A)));
9054;((((A,#H1))#R0,((B)#R1,#H0)));
9055;((A,(((#H0)#R1,(B)#R0),#H1)));
9056;((((((B)#R0)#R1,A),#H1),#H0));
9057;((B,((((A)#R0)#R1,#H0),#H1)));
9058;((((((A)#R1)#R0,B),#H0),#H1));
9059;(((A,(((B)#R1)#R0,#H1)),#H0));
9060;((((A,#H1))#R0,((B)#R1,#H0)));
9061;((A,(((B)#R1)#R0,(#H0,#H1))));
9062;((((A)#R0,((B)#R1,#H0)),#H1));
9063;((((((B)#R1)#R0,A),#H1),#H0));
9064;((A,((((B)#R1)#R0,#H1),#H0)));
9065;((((((A,B))#R0)#R1,#H0),#H1));
9066;((((B)#R1,#H0),(A,(#H1)#R0)));
9067;(((((B)#R1)#R0,(#H0,#H1)),A));
9068;((((A)#R1)#R0,((B,#H1),#H0)));
9069;(((#H1)#R0,(((B,A))#R1,#H0)));
9070;(((((A)#R0)#R1,B),(#H0,#H1)));
9071;((((A)#R0)#R1,(B,(#H0,#H1))));
9072;((((A)#R1)#R0,((B,#H0),#H1)));
9073;((((A,#H0))#R1,((B)#R0,#H1)));
9074;((((A,((B)#R1)#R0),#H1),#H0));
9075;((((A)#R1,((B)#R0,#H1)),#H0));
9076;(((((A)#R0)#R1,#H0),(B,#H1)));
9077;(((((A)#R1)#R0,(B,#H1)),#H0));
9078;((((A)#R1,#H0),((B)#R0,#H1)));
9079;(((#H0,#H1),(((A,B))#R0)#R1));
9080;((B,((((A)#R0)#R1,#H0),#H1)));
9081;((((A,#H1))#R0,((B)#R1,#H0)));
9082;(((A)#R0,((#H0)#R1,(B,#H1))));
9083;(((A,(((B)#R1)#R0,#H1)),#H0));
9084;(((((A)#R0,B))#R1,(#H0,#H1)));
9085;((((A)#R1,(#H0,#H1)),(B)#R0));
9086;((((#H1)#R0,B),((A)#R1,#H0)));
9087;((B,(((A)#R1)#R0,(#H0,#H1))));
9088;((((A)#R1,((#H1)#R0,B)),#H0));
9089;(((((A)#R1)#R0,(#H0,#H1)),B));
9090;((((((B)#R0)#R1,A),#H0),#H1));
9091;(((A,((B)#R0,(#H0)#R1)),#H1));
9092;((((((A)#R0)#R1,B),#H0),#H1));
9093;(((B)#R1,((A)#R0,(#H0,#H1))));
9094;((((B,((A)#R1)#R0),#H0),#H1));
9095;(((B)#R0,(((A)#R1,#H0),#H1)));
9096;(((((B)#R1,A))#R0,(#H0,#H1)));
9097;((((A,#H0),#H1),((B)#R0)#R1));
9098;((((A)#R0,#H1),((B)#R1,#H0)));
9099;((((B,((A)#R0)#R1),#H0),#H1));
9100;((((((B)#R0)#R1,#H0),A),#H1));
9101;((((B,#H1),#H0),((A)#R1)#R0));
9102;((((((B)#R0)#R1,#H0),#H1),A));
9103;((((A)#R1,((B,#H1))#R0),#H0));
9104;((((A)#R1)#R0,((B,#H0),#H1)));
9105;((((((A)#R0)#R1,#H0),B),#H1));
9106;(((#H0,#H1),((B)#R0,(A)#R1)));
9107;((((A,#H1))#R0,((B)#R1,#H0)));
9108;((B,(((A)#R0)#R1,(#H0,#H1))));
9109;(((((B)#R0)#R1,#H0),(A,#H1)));
9110;((((((B)#R0)#R1,A),#H0),#H1));
9111;((A,(((B)#R1,(#H1)#R0),#H0)));
9112;(((((A,#H1))#R0,(B)#R1),#H0));
9113;((((((B,A))#R0)#R1,#H0),#H1));
9114;((((B)#R1,(A)#R0),(#H0,#H1)));
9115;((A,((((B)#R1)#R0,#H1),#H0)));
9116;(((B)#R0,((A)#R1,(#H0,#H1))));
9117;(((((B)#R0,(A)#R1),#H0),#H1));
9118;(((((B,#H0))#R1,(A)#R0),#H1));
9119;(((B)#R0,(((A)#R1,#H0),#H1)));
9120;(((((B)#R1)#R0,(A,#H0)),#H1));
9121;(((B,((A)#R0,#H1)),(#H0)#R1));
9122;((((A)#R1)#R0,((B,#H0),#H1)));
9123;((((((A)#R1)#R0,B),#H0),#H1));
9124;(((B)#R0,((A)#R1,(#H0,#H1))));
9125;(((A)#R0,(((B)#R1,#H0),#H1)));
9126;(((#H0,#H1),((B)#R1,(A)#R0)));
9127;((((A,((B)#R0)#R1),#H0),#H1));
9128;((((B)#R1)#R0,((A,#H1),#H0)));
9129;((((((A)#R1)#R0,#H1),#H0),B));
9130;((((A,#H0))#R1,((B)#R0,#H1)));
9131;(((B)#R1,(((#H1)#R0,A),#H0)));
9132;(((((B)#R1)#R0,(A,#H1)),#H0));
9133;((((#H1)#R0,((A)#R1,B)),#H0));
9134;((((((B)#R0)#R1,A),#H1),#H0));
9135;((((B)#R1,#H0),((A)#R0,#H1)));
9136;(((((B)#R1,(A)#R0),#H0),#H1));
9137;((((((B)#R0,A))#R1,#H0),#H1));
9138;((((B,((A)#R1)#R0),#H0),#H1));
9139;((((A)#R0)#R1,((B,#H0),#H1)));
9140;((((A)#R0,((B)#R1,#H0)),#H1));
9141;((((B)#R0,((A,#H0))#R1),#H1));
9142;(((((#H1)#R0,B),#H0),(A)#R1));
9143;((((#H0)#R1,(A)#R0),(B,#H1)));
9144;(((((A)#R1,(B)#R0),#H0),#H1));
9145;((B,(((A)#R1,(#H1)#R0),#H0)));
9146;(((B,#H0),(((A)#R1)#R0,#H1)));
9147;(((#H0)#R1,(((B)#R0,A),#H1)));
9148;(((B,(((A)#R0)#R1,#H0)),#H1));
9149;(((#H0,#H1),(A,((B)#R1)#R0)));
9150;(((B,((A)#R0,(#H0)#R1)),#H1));
9151;(((B)#R1,(((#H1)#R0,A),#H0)));
9152;(((#H1)#R0,(B,((A)#R1,#H0))));
9153;((((B)#R0,(A,(#H0)#R1)),#H1));
9154;(((#H0,#H1),((A,(B)#R1))#R0));
9155;((((B,#H1),(#H0)#R1),(A)#R0));
9156;(((A,(((B)#R0)#R1,#H0)),#H1));
9157;(((#H0,#H1),(B,((A)#R1)#R0)));
9158;((((B)#R0,((A,#H0))#R1),#H1));
9159;(((((B)#R0)#R1,(A,#H1)),#H0));
9160;((((A)#R0,((B)#R1,#H0)),#H1));
9161;(((((A)#R0)#R1,(B,#H1)),#H0));
9162;(((#H1)#R0,(((A)#R1,B),#H0)));
9163;((((B,((A)#R1)#R0),#H1),#H0));
9164;((((((B)#R0)#R1,A),#H1),#H0));
9165;(((((A,#H0))#R1,(B)#R0),#H1));
9166;((((B,#H0),#H1),((A)#R0)#R1));
9167;((((A)#R1,(B,(#H1)#R0)),#H0));
9168;((((B)#R0,((A,#H0))#R1),#H1));
9169;((((A)#R1)#R0,(B,(#H0,#H1))));
9170;(((((A)#R0,(B)#R1),#H1),#H0));
9171;((((B)#R1)#R0,((A,#H1),#H0)));
9172;(((((B)#R0)#R1,#H0),(A,#H1)));
9173;((A,(((B)#R0)#R1,(#H0,#H1))));
9174;((((A)#R1)#R0,((B,#H1),#H0)));
9175;((B,((((A)#R1)#R0,#H1),#H0)));
9176;((B,(((A)#R1)#R0,(#H0,#H1))));
9177;(((B,(((A)#R1)#R0,#H1)),#H0));
9178;((((((A)#R1)#R0,#H1),#H0),B));
9179;((((A)#R0,((B)#R1,#H0)),#H1));
9180;((((#H0)#R1,((A,B))#R0),#H1));
9181;(((((A)#R0)#R1,(B,#H0)),#H1));
9182;((A,((((B)#R1)#R0,#H1),#H0)));
9183;(((((A)#R1)#R0,#H1),(B,#H0)));
9184;(((#H1)#R0,((A)#R1,(B,#H0))));
9185;(((((B)#R1)#R0,(A,#H0)),#H1));
9186;(((((B,A))#R0)#R1,(#H0,#H1)));
9187;((((A)#R0)#R1,((B,#H0),#H1)));
9188;((((((A)#R0)#R1,#H0),#H1),B));
9189;(((((B)#R1)#R0,(A,#H0)),#H1));
9190;((((B,#H1),#H0),((A)#R1)#R0));
9191;(((#H0)#R1,(A,((B)#R0,#H1))));
9192;(((((B)#R1)#R0,(A,#H0)),#H1));
9193;(((((A)#R0)#R1,(B,#H0)),#H1));
9194;((((A)#R1)#R0,(B,(#H0,#H1))));
9195;(((((A)#R0,(#H0)#R1),#H1),B));
9196;((((B,(A)#R1),#H0),(#H1)#R0));
9197;(((((B)#R0)#R1,(A,#H0)),#H1));
9198;(((A)#R1,((B)#R0,(#H0,#H1))));
9199;((A,((#H1)#R0,((B)#R1,#H0))));
9200;(((((#H1)#R0,(B)#R1),A),#H0));
9201;(((#H0,#H1),(((A)#R1)#R0,B)));
9202;((((B)#R0,(A)#R1),(#H0,#H1)));
9203;((((A)#R1)#R0,((B,#H0),#H1)));
9204;(((((A)#R1)#R0,#H1),(B,#H0)));
9205;(((#H1)#R0,((A)#R1,(B,#H0))));
9206;(((B)#R1,((A,#H0),(#H1)#R0)));
9207;((((A)#R1)#R0,((B,#H1),#H0)));
9208;((((A)#R0,((B)#R1,#H0)),#H1));
9209;((((((B)#R0)#R1,A),#H0),#H1));
9210;((((((B)#R1)#R0,A),#H1),#H0));
9211;((((((A)#R1)#R0,#H1),B),#H0));
9212;(((#H0,#H1),(((B,A))#R1)#R0));
9213;((((B,#H1))#R0,((A)#R1,#H0)));
9214;(((#H0,#H1),(A,((B)#R1)#R0)));
9215;((((B,(A)#R1))#R0,(#H0,#H1)));
9216;((((A,(#H1)#R0),(B)#R1),#H0));
9217;(((A,(((B)#R0)#R1,#H0)),#H1));
9218;(((((B)#R1)#R0,(A,#H0)),#H1));
9219;(((#H0)#R1,(A,((B)#R0,#H1))));
9220;((((((A)#R1)#R0,B),#H0),#H1));
9221;((((A)#R1)#R0,((B,#H0),#H1)));
9222;(((B)#R0,((A)#R1,(#H0,#H1))));
9223;((((A)#R0)#R1,((B,#H0),#H1)));
9224;(((#H0)#R1,(((B)#R0,A),#H1)));
9225;(((A)#R0,((#H0,#H1),(B)#R1)));
9226;(((((A)#R0)#R1,(B,#H1)),#H0));
9227;((((A,(#H1)#R0),#H0),(B)#R1));
9228;((((#H1)#R0,((A)#R1,B)),#H0));
9229;(((((A)#R0)#R1,(B,#H0)),#H1));
9230;((((((A)#R1)#R0,#H1),#H0),B));
9231;(((((A)#R0)#R1,(B,#H0)),#H1));
9232;(((B)#R0,(((#H0)#R1,A),#H1)));
9233;((((B)#R0,#H1),((#H0)#R1,A)));
9234;(((#H0)#R1,((B)#R0,(A,#H1))));
9235;(((((B)#R0)#R1,A),(#H0,#H1)));
9236;((B,((((A)#R0)#R1,#H0),#H1)));
9237;((((B)#R1,#H0),((#H1)#R0,A)));
9238;((B,((((A)#R1)#R0,#H1),#H0)));
9239;(((#H1)#R0,(B,((A)#R1,#H0))));
9240;(((B,((A)#R0,#H1)),(#H0)#R1));
9241;(((B)#R1,(((A)#R0,#H1),#H0)));
9242;((((B)#R0)#R1,(A,(#H0,#H1))));
9243;(((((B)#R1)#R0,(#H0,#H1)),A));
9244;(((((B,A))#R0,(#H0)#R1),#H1));
9245;(((A)#R0,(((B)#R1,#H0),#H1)));
9246;((((A,(B)#R1))#R0,(#H0,#H1)));
9247;(((((A)#R1)#R0,(B,#H0)),#H1));
9248;((B,(((A)#R0,(#H0)#R1),#H1)));
9249;(((((B,A))#R1,#H0),(#H1)#R0));
9250;(((((B,#H0))#R1,(A)#R0),#H1));
9251;((((B)#R0,((A,#H0))#R1),#H1));
9252;(((((B)#R0,(A)#R1),#H0),#H1));
9253;(((((B)#R0)#R1,(A,#H0)),#H1));
9254;(((#H0,#H1),(((A)#R1)#R0,B)));
9255;(((#H0,#H1),(((A,B))#R0)#R1));
9256;(((((A)#R0)#R1,#H0),(B,#H1)));
9257;(((((A)#R0)#R1,#H0),(B,#H1)));
9258;(((((B)#R1)#R0,(A,#H0)),#H1));
9259;((((((A)#R0)#R1,B),#H1),#H0));
9260;((((A)#R0)#R1,((B,#H0),#H1)));
9261;((((((A,B))#R0)#R1,#H0),#H1));
9262;((((B,#H1))#R0,((A)#R1,#H0)));
9263;(((((A,(B)#R0))#R1,#H0),#H1));
9264;(((#H0)#R1,(((B,A))#R0,#H1)));
9265;(((((B)#R0)#R1,(A,#H1)),#H0));
9266;((((A,(B)#R1),(#H1)#R0),#H0));
9267;(((A,(((B)#R1)#R0,#H1)),#H0));
9268;(((((B)#R0)#R1,(A,#H1)),#H0));
9269;((((((B)#R1)#R0,A),#H1),#H0));
9270;((((B)#R0,((A,#H0))#R1),#H1));
9271;(((#H1)#R0,(((B)#R1,A),#H0)));
9272;(((((A)#R0)#R1,#H0),(B,#H1)));
9273;(((A)#R0,((#H0)#R1,(B,#H1))));
9274;(((((A)#R1,B),(#H1)#R0),#H0));
9275;((B,(((A)#R0)#R1,(#H0,#H1))));
9276;(((((A)#R1)#R0,(#H0,#H1)),B));
9277;((((A)#R1,((B,#H1))#R0),#H0));
9278;((((A)#R0,((B)#R1,#H0)),#H1));
9279;((((((A)#R0)#R1,#H0),B),#H1));
9280;(((((A)#R1)#R0,B),(#H0,#H1)));
9281;(((((B)#R1)#R0,(A,#H0)),#H1));
9282;((B,((#H0)#R1,((A)#R0,#H1))));
9283;(((A,(((B)#R1)#R0,#H1)),#H0));
9284;(((((A)#R1)#R0,(B,#H1)),#H0));
9285;(((((A)#R1)#R0,(B,#H1)),#H0));
9286;((A,((((B)#R0)#R1,#H0),#H1)));
9287;(((((B)#R1,(A)#R0),#H0),#H1));
9288;((((A)#R0,#H1),((B)#R1,#H0)));
9289;((((((A)#R1)#R0,#H1),#H0),B));
9290;((((A)#R1,#H0),((#H1)#R0,B)));
9291;((((B)#R0)#R1,((A,#H0),#H1)));
9292;(((B)#R1,((A)#R0,(#H0,#H1))));
9293;(((((A)#R0)#R1,(B,#H1)),#H0));
9294;((((B)#R0,#H1),(A,(#H0)#R1)));
9295;((B,((((A)#R0)#R1,#H0),#H1)));
9296;((((((A)#R1)#R0,B),#H1),#H0));
9297;((((B,#H1),#H0),((A)#R0)#R1));
9298;(((#H0)#R1,(B,((A)#R0,#H1))));
9299;((((A)#R0,(B,(#H0)#R1)),#H1));
9300;(((A)#R0,(((B)#R1,#H0),#H1)));
9301;(((B)#R1,(((A)#R0,#H1),#H0)));
9302;((((((A,B))#R1)#R0,#H1),#H0));
9303;(((#H0)#R1,(((B)#R0,#H1),A)));
9304;((B,(((#H1)#R0,(A)#R1),#H0)));
9305;(((((A)#R0,B))#R1,(#H0,#H1)));
9306;(((((B)#R1)#R0,A),(#H0,#H1)));
9307;(((((B,(A)#R1))#R0,#H1),#H0));
9308;((((A)#R0,(B,(#H0)#R1)),#H1));
9309;((B,(((A)#R1)#R0,(#H0,#H1))));
9310;(((((A,B))#R1)#R0,(#H0,#H1)));
9311;((((B)#R0)#R1,((A,#H0),#H1)));
9312;((((B)#R1)#R0,((#H0,#H1),A)));
9313;(((B,(((A)#R1)#R0,#H1)),#H0));
9314;(((((B)#R0,(A)#R1),#H1),#H0));
9315;(((((B)#R1)#R0,#H1),(A,#H0)));
9316;(((((A)#R0)#R1,#H0),(B,#H1)));
9317;(((#H0,#H1),(((A,B))#R1)#R0));
9318;((((B)#R0,#H1),((A,#H0))#R1));
9319;((((A)#R1,((B,#H1))#R0),#H0));
9320;(((B)#R0,((A)#R1,(#H0,#H1))));
9321;((((((B)#R0)#R1,A),#H0),#H1));
9322;(((((B,A))#R0)#R1,(#H0,#H1)));
9323;((((A,#H1))#R0,((B)#R1,#H0)));
9324;((B,(((#H1)#R0,(A)#R1),#H0)));
9325;((((B)#R0,#H1),((A)#R1,#H0)));
9326;((((((B)#R1)#R0,#H1),A),#H0));
9327;(((B,((A)#R1,(#H1)#R0)),#H0));
9328;((A,((#H1)#R0,((B)#R1,#H0))));
9329;(((((A)#R1)#R0,(B,#H1)),#H0));
9330;((((A)#R1)#R0,(B,(#H0,#H1))));
9331;((((A)#R0,(#H0)#R1),(B,#H1)));
9332;(((A)#R1,((B)#R0,(#H0,#H1))));
9333;(((((A)#R0,#H1),B),(#H0)#R1));
9334;(((B)#R1,(((A)#R0,#H1),#H0)));
9335;(((((A)#R1)#R0,B),(#H0,#H1)));
9336;((B,(((A)#R1)#R0,(#H0,#H1))));
9337;((((A)#R0,(#H0,#H1)),(B)#R1));
9338;((((A,#H0))#R1,((B)#R0,#H1)));
9339;(((((B)#R0)#R1,(A,#H0)),#H1));
9340;((((((A,B))#R0)#R1,#H0),#H1));
9341;((((B,#H0),#H1),((A)#R0)#R1));
9342;((B,((((A)#R0)#R1,#H0),#H1)));
9343;((((A)#R0)#R1,((B,#H0),#H1)));
9344;((((((A)#R0,B))#R1,#H0),#H1));
9345;(((A)#R0,(((#H0)#R1,B),#H1)));
9346;((((#H0)#R1,A),((B)#R0,#H1)));
9347;(((#H1)#R0,(((B)#R1,A),#H0)));
9348;((B,(((A)#R1)#R0,(#H0,#H1))));
9349;(((B,#H1),((A)#R0,(#H0)#R1)));
9350;(((((A)#R1)#R0,(B,#H1)),#H0));
9351;(((((B)#R1)#R0,(A,#H1)),#H0));
