,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
6228,6228,2,1.0,[5],"['A', 'B']",None,False,None,0,6228,"((((A)#R1,(B)#R0),(#H0,#H1)))"
6229,6229,2,1.0,[4],['A'],None,False,A,0,6229,"((B,((((A)#R1)#R0,#H1),#H0)))"
6230,6230,2,0.9544340029249649,[5],['B'],A,False,None,1,6230,"((((A,(B)#R0))#R1,(#H0,#H1)))"
6231,6231,2,1.0,[5],"['A', 'B']",None,False,None,0,6231,"((((B)#R0,(A)#R1),(#H0,#H1)))"
6232,6232,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6232,"((((B)#R0,((A)#R1,#H0)),#H1))"
6233,6233,2,0.5435644431995964,[5],['B'],A,False,None,0,6233,"((((A,#H1),(B)#R0),(#H0)#R1))"
6234,6234,2,0.5435644431995964,[5],['A'],B,False,None,1,6234,"((((B,(A)#R1),#H0),(#H1)#R0))"
6235,6235,2,0.8112781244591328,[5],['A'],B,False,A,0,6235,"(((B,#H0),(((A)#R1)#R0,#H1)))"
6236,6236,2,1.0,[4],[],None,False,None,0,6236,"(((#H0)#R1,(((A,B))#R0,#H1)))"
6237,6237,2,0.5435644431995964,[5],['A'],B,False,None,1,6237,"(((((A)#R1)#R0,(B,#H1)),#H0))"
6238,6238,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6238,"(((A)#R1,(((B)#R0,#H1),#H0)))"
6239,6239,2,1.0,[4],[],None,False,None,0,6239,"(((#H1)#R0,(((A,B))#R1,#H0)))"
6240,6240,2,0.8112781244591328,[5],['B'],A,False,B,0,6240,"(((((B)#R0)#R1,#H0),(A,#H1)))"
6241,6241,2,0.8112781244591328,[5],['A'],B,False,A,0,6241,"((((A)#R0,#H1),((#H0)#R1,B)))"
6242,6242,2,0.5435644431995964,[5],['A'],B,True,None,0,6242,"((((((A)#R1)#R0,B),#H0),#H1))"
6243,6243,2,1.0,[4],['A'],None,False,A,0,6243,"((B,(((A)#R0)#R1,(#H0,#H1))))"
6244,6244,2,0.8112781244591328,[5],['A'],None,False,A,0,6244,"((((A)#R0)#R1,(B,(#H0,#H1))))"
6245,6245,2,0.9544340029249649,[5],['A'],B,False,None,1,6245,"((((B,(A)#R1))#R0,(#H0,#H1)))"
6246,6246,2,1.0,[4],[],None,False,None,0,6246,"(((((B,A))#R1)#R0,(#H0,#H1)))"
6247,6247,2,0.5435644431995964,[5],['B'],A,True,None,0,6247,"(((((B)#R1)#R0,(A,#H0)),#H1))"
6248,6248,2,0.5435644431995964,[5],['A'],B,False,None,1,6248,"(((#H1)#R0,(((A)#R1,B),#H0)))"
6249,6249,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6249,"(((A)#R0,(((B)#R1,#H0),#H1)))"
6250,6250,2,0.8112781244591328,[5],['A'],B,False,A,0,6250,"(((((A)#R0)#R1,#H0),(B,#H1)))"
6251,6251,2,0.8112781244591328,[5],['A'],B,False,A,0,6251,"(((B,#H1),(((A)#R0)#R1,#H0)))"
6252,6252,2,0.5435644431995964,[5],['A'],B,True,None,0,6252,"(((A)#R0,((#H0)#R1,(B,#H1))))"
6253,6253,2,0.5435644431995964,[5],['A'],B,False,None,1,6253,"(((((A)#R1)#R0,(B,#H1)),#H0))"
6254,6254,2,1.0,[4],['A'],None,False,A,0,6254,"((B,(((A)#R0)#R1,(#H0,#H1))))"
6255,6255,2,0.8112781244591328,[5],['A'],B,False,A,0,6255,"(((((A)#R1)#R0,#H1),(B,#H0)))"
6256,6256,2,0.5435644431995964,[5],['B'],A,False,None,1,6256,"((((B)#R0)#R1,((A,#H0),#H1)))"
6257,6257,2,0.5435644431995964,[5],['B'],A,False,None,1,6257,"(((((B)#R1)#R0,(A,#H1)),#H0))"
6258,6258,2,1.0,[4],[],None,False,None,0,6258,"((((#H0)#R1,((B,A))#R0),#H1))"
6259,6259,2,0.5435644431995964,[5],['A'],B,False,None,0,6259,"((((B,((A)#R0)#R1),#H0),#H1))"
6260,6260,2,0.9544340029249649,[5],['B'],A,False,None,1,6260,"((((A,(B)#R1))#R0,(#H0,#H1)))"
6261,6261,2,0.9544340029249649,[5],['B'],A,False,None,1,6261,"((((A,#H0))#R1,((B)#R0,#H1)))"
6262,6262,2,1.0,[4],['A'],None,False,A,0,6262,"((B,((((A)#R1)#R0,#H1),#H0)))"
6263,6263,2,0.5435644431995964,[5],['B'],A,True,None,0,6263,"(((((B)#R1)#R0,(A,#H0)),#H1))"
6264,6264,2,0.5435644431995964,[5],['B'],A,True,None,0,6264,"(((((B)#R1)#R0,(A,#H0)),#H1))"
6265,6265,2,1.0,[4],[],None,False,None,0,6265,"(((((B,A))#R1,(#H1)#R0),#H0))"
6266,6266,2,1.0,[4],['A'],None,False,A,0,6266,"((B,((((A)#R1)#R0,#H1),#H0)))"
6267,6267,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6267,"(((((A)#R0,(B)#R1),#H0),#H1))"
6268,6268,2,1.0,[5],"['A', 'B']",None,False,None,0,6268,"(((#H0,#H1),((B)#R1,(A)#R0)))"
6269,6269,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6269,"(((A)#R0,((B)#R1,(#H0,#H1))))"
6270,6270,2,0.8112781244591328,[5],['B'],A,False,B,0,6270,"(((#H0,#H1),(((B)#R1)#R0,A)))"
6271,6271,2,0.8112781244591328,[5],['B'],None,False,B,0,6271,"((((B)#R1)#R0,(A,(#H0,#H1))))"
6272,6272,2,0.8112781244591328,[5],['A'],B,False,A,0,6272,"((((#H1)#R0,B),((A)#R1,#H0)))"
6273,6273,2,1.0,[4],['A'],None,False,A,0,6273,"((B,((((A)#R0)#R1,#H0),#H1)))"
6274,6274,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6274,"(((B)#R1,((A)#R0,(#H0,#H1))))"
6275,6275,2,0.8112781244591328,[5],['B'],None,False,B,0,6275,"(((A,(((B)#R1)#R0,#H1)),#H0))"
6276,6276,2,0.5435644431995964,[5],['A'],B,True,None,0,6276,"((((B,((A)#R1)#R0),#H0),#H1))"
6277,6277,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6277,"((((B)#R0,(#H0,#H1)),(A)#R1))"
6278,6278,2,0.8112781244591328,[5],['A'],B,False,A,0,6278,"(((B,#H0),(((A)#R1)#R0,#H1)))"
6279,6279,2,0.5435644431995964,[5],['B'],A,False,None,0,6279,"(((#H0)#R1,((B)#R0,(A,#H1))))"
6280,6280,2,1.0,[5],"['A', 'B']",None,False,None,0,6280,"((((A)#R0,#H1),((B)#R1,#H0)))"
6281,6281,2,0.9544340029249649,[5],['A'],B,False,None,1,6281,"(((((B,#H0))#R1,(A)#R0),#H1))"
6282,6282,2,1.0,[4],['B'],None,False,B,0,6282,"((A,(((B)#R0)#R1,(#H0,#H1))))"
6283,6283,2,0.9544340029249649,[5],['A'],B,False,None,1,6283,"((((((A)#R1,B))#R0,#H1),#H0))"
6284,6284,2,0.8112781244591328,[5],['A'],None,False,A,0,6284,"((((((A)#R0)#R1,#H0),B),#H1))"
6285,6285,2,1.0,[4],[],None,False,None,0,6285,"(((#H1)#R0,(((A,B))#R1,#H0)))"
6286,6286,2,0.5435644431995964,[5],['B'],A,False,None,1,6286,"((((#H0)#R1,(A,(B)#R0)),#H1))"
6287,6287,2,0.8112781244591328,[5],['B'],A,False,B,0,6287,"(((((B)#R0)#R1,#H0),(A,#H1)))"
6288,6288,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6288,"(((B)#R0,((A)#R1,(#H0,#H1))))"
6289,6289,2,0.5435644431995964,[5],['A'],B,False,None,0,6289,"((((B,((A)#R1)#R0),#H1),#H0))"
6290,6290,2,0.5435644431995964,[5],['A'],B,False,None,1,6290,"((((B,#H0),#H1),((A)#R0)#R1))"
6291,6291,2,1.0,[4],['B'],None,False,B,0,6291,"((A,(((B)#R0)#R1,(#H0,#H1))))"
6292,6292,2,0.8112781244591328,[5],['B'],None,False,B,0,6292,"(((A,((#H0)#R1,(B)#R0)),#H1))"
6293,6293,2,0.5435644431995964,[5],['B'],A,True,None,0,6293,"(((((B)#R1)#R0,(A,#H0)),#H1))"
6294,6294,2,0.8112781244591328,[5],['A'],None,False,A,0,6294,"(((B,(((A)#R0)#R1,#H0)),#H1))"
6295,6295,2,0.8112781244591328,[5],['B'],None,False,B,0,6295,"(((A,((#H1)#R0,(B)#R1)),#H0))"
6296,6296,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6296,"((((B)#R1,((A)#R0,#H1)),#H0))"
6297,6297,2,0.9544340029249649,[5],['A'],B,False,None,1,6297,"(((((B,(A)#R1))#R0,#H1),#H0))"
6298,6298,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6298,"(((A)#R1,((B)#R0,(#H0,#H1))))"
6299,6299,2,0.5435644431995964,[5],['B'],A,True,None,0,6299,"(((B)#R0,(((#H0)#R1,A),#H1)))"
6300,6300,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6300,"(((((B)#R1,(A)#R0),#H0),#H1))"
6301,6301,2,1.0,[5],"['A', 'B']",None,False,None,0,6301,"(((#H0,#H1),((A)#R1,(B)#R0)))"
6302,6302,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6302,"(((B)#R1,((A)#R0,(#H0,#H1))))"
6303,6303,2,0.5435644431995964,[5],['B'],A,True,None,0,6303,"((((A,((B)#R0)#R1),#H1),#H0))"
6304,6304,2,0.5435644431995964,[5],['A'],B,False,None,1,6304,"((((A)#R1)#R0,((B,#H1),#H0)))"
6305,6305,2,0.8112781244591328,[5],['B'],A,False,B,0,6305,"(((((B)#R1)#R0,A),(#H0,#H1)))"
6306,6306,2,1.0,[5],"['A', 'B']",None,False,None,0,6306,"((((A)#R0,#H1),((B)#R1,#H0)))"
6307,6307,2,0.5435644431995964,[5],['A'],B,True,None,0,6307,"((((((A)#R1)#R0,B),#H0),#H1))"
6308,6308,2,0.8112781244591328,[5],['B'],None,False,B,0,6308,"(((#H0)#R1,(A,((B)#R0,#H1))))"
6309,6309,2,0.5435644431995964,[5],['A'],B,True,None,0,6309,"(((((A)#R0)#R1,(B,#H1)),#H0))"
6310,6310,2,0.8112781244591328,[5],['A'],B,False,A,0,6310,"((((#H0)#R1,(A)#R0),(B,#H1)))"
6311,6311,2,0.9544340029249649,[5],['A'],B,False,None,1,6311,"((((A)#R0,#H1),((B,#H0))#R1))"
6312,6312,2,0.5435644431995964,[5],['A'],B,True,None,0,6312,"(((((A)#R0)#R1,(B,#H1)),#H0))"
6313,6313,2,0.5435644431995964,[5],['A'],B,False,None,0,6313,"(((#H0)#R1,((A)#R0,(B,#H1))))"
6314,6314,2,0.5435644431995964,[5],['B'],A,False,None,1,6314,"((((B)#R1)#R0,((A,#H1),#H0)))"
6315,6315,2,0.5435644431995964,[5],['B'],A,True,None,0,6315,"(((B)#R0,((A,(#H0)#R1),#H1)))"
6316,6316,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6316,"(((B)#R1,(((A)#R0,#H1),#H0)))"
6317,6317,2,0.8112781244591328,[5],['A'],B,False,A,0,6317,"(((((A)#R1)#R0,#H1),(B,#H0)))"
6318,6318,2,0.8112781244591328,[5],['A'],B,False,A,0,6318,"((((#H0)#R1,(A)#R0),(B,#H1)))"
6319,6319,2,0.5435644431995964,[5],['B'],A,False,None,1,6319,"((((B)#R0)#R1,((A,#H0),#H1)))"
6320,6320,2,0.5435644431995964,[5],['A'],B,False,None,1,6320,"(((((A)#R0)#R1,(B,#H0)),#H1))"
6321,6321,2,0.9544340029249649,[5],['B'],A,False,None,1,6321,"((((A,#H1))#R0,((B)#R1,#H0)))"
6322,6322,2,1.0,[4],['A'],None,False,A,0,6322,"((((((A)#R0)#R1,#H0),#H1),B))"
6323,6323,2,0.5435644431995964,[5],['B'],A,False,None,0,6323,"((((((B)#R1)#R0,A),#H1),#H0))"
6324,6324,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6324,"(((((A)#R0,#H1),#H0),(B)#R1))"
6325,6325,2,0.5435644431995964,[5],['B'],A,True,None,0,6325,"(((B)#R0,(((#H0)#R1,A),#H1)))"
6326,6326,2,0.9544340029249649,[5],['B'],A,False,None,1,6326,"((((B)#R0,((A,#H0))#R1),#H1))"
6327,6327,2,0.8112781244591328,[5],['B'],A,False,B,0,6327,"(((A,#H0),(((B)#R1)#R0,#H1)))"
6328,6328,2,0.5435644431995964,[5],['A'],B,False,None,0,6328,"(((#H0)#R1,((A)#R0,(B,#H1))))"
6329,6329,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6329,"(((A)#R1,((B)#R0,(#H0,#H1))))"
6330,6330,2,0.5435644431995964,[5],['B'],A,False,None,0,6330,"((((((B)#R0)#R1,A),#H0),#H1))"
6331,6331,2,1.0,[4],['B'],None,False,B,0,6331,"((A,(((B)#R0)#R1,(#H0,#H1))))"
6332,6332,2,0.9544340029249649,[5],['B'],A,False,None,1,6332,"((((B)#R0,((A,#H0))#R1),#H1))"
6333,6333,2,0.5435644431995964,[5],['B'],A,False,None,0,6333,"((((((B)#R0)#R1,A),#H0),#H1))"
6334,6334,2,0.8112781244591328,[5],['A'],B,False,A,0,6334,"(((B,#H1),(((A)#R0)#R1,#H0)))"
6335,6335,2,0.5435644431995964,[5],['B'],A,True,None,0,6335,"((((A,((B)#R0)#R1),#H1),#H0))"
6336,6336,2,0.8112781244591328,[5],['A'],B,False,A,0,6336,"(((B,#H1),(((A)#R0)#R1,#H0)))"
6337,6337,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6337,"((((A)#R0,((B)#R1,#H0)),#H1))"
6338,6338,2,0.5435644431995964,[5],['B'],A,True,None,0,6338,"((((((B)#R0)#R1,A),#H1),#H0))"
6339,6339,2,1.0,[4],['B'],None,False,B,0,6339,"((((#H0)#R1,((B)#R0,#H1)),A))"
6340,6340,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6340,"(((A)#R0,(((B)#R1,#H0),#H1)))"
6341,6341,2,1.0,[5],"['A', 'B']",None,False,None,0,6341,"((((B)#R0,#H1),((A)#R1,#H0)))"
6342,6342,2,0.5435644431995964,[5],['B'],A,False,None,1,6342,"((((A,#H0),#H1),((B)#R0)#R1))"
6343,6343,2,0.8112781244591328,[5],['A'],B,False,A,0,6343,"(((#H0,#H1),(((A)#R1)#R0,B)))"
6344,6344,2,1.0,[4],['B'],None,False,B,0,6344,"((A,(((B)#R1,(#H1)#R0),#H0)))"
6345,6345,2,0.5435644431995964,[5],['A'],B,False,None,1,6345,"(((((A)#R0)#R1,(B,#H0)),#H1))"
6346,6346,2,0.8112781244591328,[5],['B'],A,False,B,0,6346,"(((A,#H1),(((B)#R0)#R1,#H0)))"
6347,6347,2,0.9544340029249649,[5],['A'],B,False,None,1,6347,"((((A)#R1,((B,#H1))#R0),#H0))"
6348,6348,2,0.5435644431995964,[5],['A'],B,False,None,1,6348,"((((A)#R1)#R0,((B,#H1),#H0)))"
6349,6349,2,0.9544340029249649,[5],['A'],B,False,None,1,6349,"((((B,#H1))#R0,((A)#R1,#H0)))"
6350,6350,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6350,"(((A)#R1,((B)#R0,(#H0,#H1))))"
6351,6351,2,0.9544340029249649,[5],['A'],B,False,None,1,6351,"((((A)#R0,((B,#H0))#R1),#H1))"
6352,6352,2,1.0,[4],['B'],None,False,B,0,6352,"((((((B)#R0)#R1,#H0),#H1),A))"
6353,6353,2,0.9544340029249649,[5],['B'],A,False,None,1,6353,"((((((B)#R1,A))#R0,#H1),#H0))"
6354,6354,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6354,"(((A)#R0,((B)#R1,(#H0,#H1))))"
6355,6355,2,0.9544340029249649,[5],['B'],A,False,None,1,6355,"((((A,#H0))#R1,((B)#R0,#H1)))"
6356,6356,2,1.0,[4],[],None,False,None,0,6356,"(((((B,A))#R0)#R1,(#H0,#H1)))"
6357,6357,2,0.5435644431995964,[5],['A'],B,False,None,1,6357,"(((((A)#R0)#R1,(B,#H0)),#H1))"
6358,6358,2,1.0,[4],['B'],None,False,B,0,6358,"((A,(((B)#R0,(#H0)#R1),#H1)))"
6359,6359,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6359,"(((((A)#R0,(B)#R1),#H0),#H1))"
6360,6360,2,0.8112781244591328,[5],['B'],A,False,B,0,6360,"(((A,(#H1)#R0),((B)#R1,#H0)))"
6361,6361,2,0.8112781244591328,[5],['B'],A,False,B,0,6361,"(((#H0,#H1),(((B)#R1)#R0,A)))"
6362,6362,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6362,"((((B)#R1,((A)#R0,#H1)),#H0))"
6363,6363,2,0.5435644431995964,[5],['B'],A,False,None,1,6363,"((((B)#R1)#R0,((A,#H1),#H0)))"
6364,6364,2,0.8112781244591328,[5],['A'],B,False,A,0,6364,"(((((A)#R0)#R1,#H0),(B,#H1)))"
6365,6365,2,0.9544340029249649,[5],['A'],B,False,None,1,6365,"((((((A)#R0,B))#R1,#H0),#H1))"
6366,6366,2,0.8112781244591328,[5],['A'],None,False,A,0,6366,"(((((#H0)#R1,(A)#R0),B),#H1))"
6367,6367,2,0.8112781244591328,[5],['B'],A,False,B,0,6367,"(((((B)#R0)#R1,#H0),(A,#H1)))"
6368,6368,2,1.0,[5],"['A', 'B']",None,False,None,0,6368,"((((B)#R0,(A)#R1),(#H0,#H1)))"
6369,6369,2,0.8112781244591328,[5],['B'],A,False,B,0,6369,"(((((B)#R1)#R0,A),(#H0,#H1)))"
6370,6370,2,0.8112781244591328,[5],['A'],B,False,A,0,6370,"(((B,(#H1)#R0),((A)#R1,#H0)))"
6371,6371,2,1.0,[4],[],None,False,None,0,6371,"((((((A,B))#R0)#R1,#H0),#H1))"
6372,6372,2,0.5435644431995964,[5],['A'],B,False,None,0,6372,"((((A)#R0)#R1,((B,#H1),#H0)))"
6373,6373,2,1.0,[5],"['A', 'B']",None,False,None,0,6373,"((((B)#R1,#H0),((A)#R0,#H1)))"
6374,6374,2,0.5435644431995964,[5],['B'],A,False,None,0,6374,"(((#H0)#R1,((B)#R0,(A,#H1))))"
6375,6375,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6375,"(((A)#R1,((B)#R0,(#H0,#H1))))"
6376,6376,2,0.9544340029249649,[5],['B'],A,False,None,1,6376,"((((((B)#R1,A))#R0,#H1),#H0))"
6377,6377,2,1.0,[5],"['A', 'B']",None,False,None,0,6377,"((((B)#R0,#H1),((A)#R1,#H0)))"
6378,6378,2,1.0,[4],['A'],None,False,A,0,6378,"((B,((((A)#R0)#R1,#H0),#H1)))"
6379,6379,2,0.8112781244591328,[5],['A'],B,False,A,0,6379,"(((((A)#R0)#R1,B),(#H0,#H1)))"
6380,6380,2,0.8112781244591328,[5],['A'],None,False,A,0,6380,"((((A)#R0)#R1,(B,(#H0,#H1))))"
6381,6381,2,0.9544340029249649,[5],['A'],B,False,None,1,6381,"((((((A)#R0,B))#R1,#H0),#H1))"
6382,6382,2,0.5435644431995964,[5],['A'],B,False,None,1,6382,"((((#H1)#R0,(B,(A)#R1)),#H0))"
6383,6383,2,0.8112781244591328,[5],['B'],A,False,B,0,6383,"(((A,((B)#R1)#R0),(#H0,#H1)))"
6384,6384,2,1.0,[4],['B'],None,False,B,0,6384,"((A,((((B)#R0)#R1,#H0),#H1)))"
6385,6385,2,0.8112781244591328,[5],['B'],None,False,B,0,6385,"(((A,((#H0)#R1,(B)#R0)),#H1))"
6386,6386,2,1.0,[4],['A'],None,False,A,0,6386,"((B,(((#H1)#R0,(A)#R1),#H0)))"
6387,6387,2,1.0,[5],"['A', 'B']",None,False,None,0,6387,"((((A)#R1,(B)#R0),(#H0,#H1)))"
6388,6388,2,0.8112781244591328,[5],['A'],B,False,A,0,6388,"(((B,((A)#R0)#R1),(#H0,#H1)))"
6389,6389,2,0.8112781244591328,[5],['A'],None,False,A,0,6389,"((((A)#R1)#R0,(B,(#H0,#H1))))"
6390,6390,2,0.8112781244591328,[5],['A'],B,False,A,0,6390,"(((B,#H0),(((A)#R1)#R0,#H1)))"
6391,6391,2,0.5435644431995964,[5],['A'],B,False,None,1,6391,"((((A)#R0)#R1,((B,#H0),#H1)))"
6392,6392,2,1.0,[4],[],None,False,None,0,6392,"((((((B,A))#R0)#R1,#H0),#H1))"
6393,6393,2,0.8112781244591328,[5],['A'],None,False,A,0,6393,"(((B,((#H1)#R0,(A)#R1)),#H0))"
6394,6394,2,0.5435644431995964,[5],['B'],A,False,None,0,6394,"(((#H0)#R1,((A,#H1),(B)#R0)))"
6395,6395,2,0.9544340029249649,[5],['A'],B,False,None,1,6395,"(((((B,#H0))#R1,(A)#R0),#H1))"
6396,6396,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6396,"(((A)#R1,((B)#R0,(#H0,#H1))))"
6397,6397,2,0.5435644431995964,[5],['A'],B,True,None,0,6397,"((((B,((A)#R1)#R0),#H0),#H1))"
6398,6398,2,1.0,[4],[],None,False,None,0,6398,"((((((B,A))#R0)#R1,#H0),#H1))"
6399,6399,2,0.8112781244591328,[5],['B'],None,False,B,0,6399,"(((A,(((B)#R0)#R1,#H0)),#H1))"
6400,6400,2,0.8112781244591328,[5],['B'],None,False,B,0,6400,"((((B)#R0)#R1,(A,(#H0,#H1))))"
6401,6401,2,0.9544340029249649,[5],['A'],B,False,None,1,6401,"((((B,#H1))#R0,((A)#R1,#H0)))"
6402,6402,2,0.5435644431995964,[5],['A'],B,False,None,1,6402,"(((#H1)#R0,(((A)#R1,B),#H0)))"
6403,6403,2,0.5435644431995964,[5],['B'],A,False,None,0,6403,"((((((B)#R1)#R0,A),#H1),#H0))"
6404,6404,2,0.8112781244591328,[5],['B'],A,False,B,0,6404,"(((#H0,#H1),(((B)#R0)#R1,A)))"
6405,6405,2,0.8112781244591328,[5],['B'],A,False,B,0,6405,"(((A,#H1),((B)#R0,(#H0)#R1)))"
6406,6406,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6406,"(((B)#R1,((A)#R0,(#H0,#H1))))"
6407,6407,2,1.0,[5],"['A', 'B']",None,False,None,0,6407,"((((A)#R0,#H1),((B)#R1,#H0)))"
6408,6408,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6408,"(((B)#R1,(((A)#R0,#H1),#H0)))"
6409,6409,2,1.0,[5],"['A', 'B']",None,False,None,0,6409,"((((B)#R0,#H1),((A)#R1,#H0)))"
6410,6410,2,0.5435644431995964,[5],['A'],B,False,None,0,6410,"((((A)#R0)#R1,((B,#H1),#H0)))"
6411,6411,2,1.0,[4],[],None,False,None,0,6411,"(((#H0)#R1,(((B,A))#R0,#H1)))"
6412,6412,2,0.8112781244591328,[5],['A'],None,False,A,0,6412,"(((B,(((A)#R0)#R1,#H0)),#H1))"
6413,6413,2,1.0,[4],['A'],None,False,A,0,6413,"((B,((((A)#R1)#R0,#H1),#H0)))"
6414,6414,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6414,"(((((B)#R1,(A)#R0),#H1),#H0))"
6415,6415,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6415,"(((((A)#R1,(B)#R0),#H0),#H1))"
6416,6416,2,0.5435644431995964,[5],['A'],B,True,None,0,6416,"(((A)#R0,((B,(#H0)#R1),#H1)))"
6417,6417,2,1.0,[4],['B'],None,False,B,0,6417,"((((((B)#R0)#R1,#H0),#H1),A))"
6418,6418,2,0.5435644431995964,[5],['A'],B,False,None,1,6418,"(((#H0)#R1,(((A)#R0,B),#H1)))"
6419,6419,2,0.8112781244591328,[5],['B'],None,False,B,0,6419,"((((((B)#R0)#R1,#H0),A),#H1))"
6420,6420,2,1.0,[4],['B'],None,False,B,0,6420,"((A,(((B)#R0)#R1,(#H0,#H1))))"
6421,6421,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6421,"(((((A)#R0,(B)#R1),#H0),#H1))"
6422,6422,2,0.5435644431995964,[5],['B'],A,True,None,0,6422,"((((((B)#R0)#R1,A),#H1),#H0))"
6423,6423,2,1.0,[5],"['A', 'B']",None,False,None,0,6423,"((((B)#R1,(A)#R0),(#H0,#H1)))"
6424,6424,2,0.8112781244591328,[5],['A'],None,False,A,0,6424,"(((((#H1)#R0,(A)#R1),B),#H0))"
6425,6425,2,0.5435644431995964,[5],['B'],A,False,None,0,6425,"((((A,((B)#R1)#R0),#H1),#H0))"
6426,6426,2,0.8112781244591328,[5],['B'],None,False,B,0,6426,"(((A,(((B)#R0)#R1,#H0)),#H1))"
6427,6427,2,0.9544340029249649,[5],['B'],A,False,None,1,6427,"(((((A,#H0))#R1,(B)#R0),#H1))"
6428,6428,2,1.0,[4],['B'],None,False,B,0,6428,"((A,((((B)#R0)#R1,#H0),#H1)))"
6429,6429,2,0.8112781244591328,[5],['B'],A,False,B,0,6429,"(((((B)#R0)#R1,#H0),(A,#H1)))"
6430,6430,2,0.5435644431995964,[5],['A'],B,True,None,0,6430,"(((((A)#R0)#R1,(B,#H1)),#H0))"
6431,6431,2,1.0,[5],"['A', 'B']",None,False,None,0,6431,"((((B)#R1,(A)#R0),(#H0,#H1)))"
6432,6432,2,1.0,[5],"['A', 'B']",None,False,None,0,6432,"((((B)#R1,#H0),((A)#R0,#H1)))"
6433,6433,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6433,"(((((B)#R0,(A)#R1),#H0),#H1))"
6434,6434,2,1.0,[5],"['A', 'B']",None,False,None,0,6434,"((((B)#R1,#H0),((A)#R0,#H1)))"
6435,6435,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,6435,"(((((B)#R1,(A)#R0),#H1),#H0))"
6436,6436,2,0.5435644431995964,[5],['B'],A,True,None,0,6436,"(((((B)#R0)#R1,(A,#H1)),#H0))"
6437,6437,2,1.0,[4],['B'],None,False,B,0,6437,"((A,((#H0)#R1,((B)#R0,#H1))))"
6438,6438,2,0.8112781244591328,[5],['B'],None,False,B,0,6438,"((((B)#R0)#R1,(A,(#H0,#H1))))"
6439,6439,2,0.8112781244591328,[5],['B'],None,False,B,0,6439,"((((B)#R0)#R1,((#H0,#H1),A)))"
6440,6440,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6440,"(((((A)#R1,(B)#R0),#H1),#H0))"
6441,6441,2,0.9544340029249649,[5],['A'],B,False,None,1,6441,"((((A)#R1,((B,#H1))#R0),#H0))"
6442,6442,2,0.5435644431995964,[5],['A'],B,False,None,1,6442,"((((B,#H1),#H0),((A)#R1)#R0))"
6443,6443,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,6443,"((((A)#R0,((B)#R1,#H0)),#H1))"
6444,6444,2,0.5435644431995964,[5],['A'],B,True,None,0,6444,"((((B,((A)#R1)#R0),#H0),#H1))"
6445,6445,2,0.5435644431995964,[5],['A'],B,False,None,0,6445,"((((((A)#R0)#R1,B),#H0),#H1))"
6446,6446,2,0.5435644431995964,[5],['B'],A,False,None,0,6446,"((((((B)#R0)#R1,A),#H0),#H1))"
6447,6447,2,0.5435644431995964,[5],['B'],A,False,None,1,6447,"((((A,(B)#R1),#H0),(#H1)#R0))"
6448,6448,2,1.0,[4],['A'],None,False,A,0,6448,"((B,(((A)#R1)#R0,(#H0,#H1))))"
6449,6449,2,0.9544340029249649,[5],['B'],A,False,None,1,6449,"((((((B)#R1,A))#R0,#H1),#H0))"
6450,6450,2,1.0,[4],[],None,False,None,0,6450,"(((((A,B))#R1)#R0,(#H0,#H1)))"
